"y","yhat","predictors","model","index"
1118905.656,1045.96889735151,"y","velocity w/ coordinates","abundance"
1121771.19458,1109.69359279562,"y","velocity w/ coordinates","abundance"
1124636.73316,1215.55996958415,"y","velocity w/ coordinates","abundance"
1127502.27174,1214.63433774312,"y","velocity w/ coordinates","abundance"
1130367.81032,1377.77732425266,"y","velocity w/ coordinates","abundance"
1133233.3489,1377.77732425266,"y","velocity w/ coordinates","abundance"
1136098.88748,1066.79807549936,"y","velocity w/ coordinates","abundance"
1138964.42606,1066.79807549936,"y","velocity w/ coordinates","abundance"
1141829.96464,1066.79807549936,"y","velocity w/ coordinates","abundance"
1144695.50322,1066.79807549936,"y","velocity w/ coordinates","abundance"
1147561.0418,1065.40526835124,"y","velocity w/ coordinates","abundance"
1150426.58038,1099.00734710693,"y","velocity w/ coordinates","abundance"
1153292.11896,886.294181647124,"y","velocity w/ coordinates","abundance"
1156157.65754,886.294181647124,"y","velocity w/ coordinates","abundance"
1159023.19612,892.01267196514,"y","velocity w/ coordinates","abundance"
1161888.7347,890.412065258733,"y","velocity w/ coordinates","abundance"
1164754.27328,890.412065258733,"y","velocity w/ coordinates","abundance"
1167619.81186,890.412065258733,"y","velocity w/ coordinates","abundance"
1170485.35044,882.705491772404,"y","velocity w/ coordinates","abundance"
1173350.88902,882.705491772404,"y","velocity w/ coordinates","abundance"
1176216.4276,1082.51261845341,"y","velocity w/ coordinates","abundance"
1179081.96618,1082.39230035853,"y","velocity w/ coordinates","abundance"
1181947.50476,848.033101258455,"y","velocity w/ coordinates","abundance"
1184813.04334,827.172868657995,"y","velocity w/ coordinates","abundance"
1187678.58192,717.080511969273,"y","velocity w/ coordinates","abundance"
1190544.1205,680.380213293488,"y","velocity w/ coordinates","abundance"
1193409.65908,677.101246743015,"y","velocity w/ coordinates","abundance"
1196275.19766,616.178592141304,"y","velocity w/ coordinates","abundance"
1199140.73624,643.1426489883,"y","velocity w/ coordinates","abundance"
1202006.27482,621.534378919337,"y","velocity w/ coordinates","abundance"
1204871.8134,584.636840981466,"y","velocity w/ coordinates","abundance"
1207737.35198,584.636840981466,"y","velocity w/ coordinates","abundance"
1210602.89056,584.636840981466,"y","velocity w/ coordinates","abundance"
1213468.42914,584.636840981466,"y","velocity w/ coordinates","abundance"
1216333.96772,584.636840981466,"y","velocity w/ coordinates","abundance"
1219199.5063,584.636840981466,"y","velocity w/ coordinates","abundance"
1222065.04488,584.154495894909,"y","velocity w/ coordinates","abundance"
1224930.58346,585.387356460094,"y","velocity w/ coordinates","abundance"
1227796.12204,583.632602005093,"y","velocity w/ coordinates","abundance"
1230661.66062,595.185677749139,"y","velocity w/ coordinates","abundance"
1233527.1992,608.753025624487,"y","velocity w/ coordinates","abundance"
1236392.73778,608.753025624487,"y","velocity w/ coordinates","abundance"
1239258.27636,608.753025624487,"y","velocity w/ coordinates","abundance"
1242123.81494,608.753025624487,"y","velocity w/ coordinates","abundance"
1244989.35352,608.753025624487,"y","velocity w/ coordinates","abundance"
1247854.8921,608.753025624487,"y","velocity w/ coordinates","abundance"
1250720.43068,608.753025624487,"y","velocity w/ coordinates","abundance"
1253585.96926,1053.45789351287,"y","velocity w/ coordinates","abundance"
1256451.50784,1053.45789351287,"y","velocity w/ coordinates","abundance"
1259317.04642,1062.07943895128,"y","velocity w/ coordinates","abundance"
1262182.585,1022.61521572537,"y","velocity w/ coordinates","abundance"
