"clog_6_class_int","yhat","predictors","model","index"
0,2.66626554481973,"clog_6_class","sampling w/o coordinates","shannon_index"
1,2.6681415348842,"clog_6_class","sampling w/o coordinates","shannon_index"
2,2.66607580727911,"clog_6_class","sampling w/o coordinates","shannon_index"
3,2.66655365819497,"clog_6_class","sampling w/o coordinates","shannon_index"
4,2.70487900758303,"clog_6_class","sampling w/o coordinates","shannon_index"
5,2.69932633262848,"clog_6_class","sampling w/o coordinates","shannon_index"
6,2.67983580971594,"clog_6_class","sampling w/o coordinates","shannon_index"
