"y","yhat","predictors","model","index"
1118905.656,0.496041673752997,"y","v + wd w/ coordinates","k_index"
1121771.19458,0.555057378830733,"y","v + wd w/ coordinates","k_index"
1124636.73316,0.559158253448981,"y","v + wd w/ coordinates","k_index"
1127502.27174,0.559423181745741,"y","v + wd w/ coordinates","k_index"
1130367.81032,0.559721991419792,"y","v + wd w/ coordinates","k_index"
1133233.3489,0.559721991419792,"y","v + wd w/ coordinates","k_index"
1136098.88748,0.546374980084322,"y","v + wd w/ coordinates","k_index"
1138964.42606,0.546374980084322,"y","v + wd w/ coordinates","k_index"
1141829.96464,0.546374980084322,"y","v + wd w/ coordinates","k_index"
1144695.50322,0.546399048219124,"y","v + wd w/ coordinates","k_index"
1147561.0418,0.546425512957352,"y","v + wd w/ coordinates","k_index"
1150426.58038,0.546060070809391,"y","v + wd w/ coordinates","k_index"
1153292.11896,0.535875950560526,"y","v + wd w/ coordinates","k_index"
1156157.65754,0.535875950560526,"y","v + wd w/ coordinates","k_index"
1159023.19612,0.535676251958918,"y","v + wd w/ coordinates","k_index"
1161888.7347,0.535676251958918,"y","v + wd w/ coordinates","k_index"
1164754.27328,0.535676251958918,"y","v + wd w/ coordinates","k_index"
1167619.81186,0.535676251958918,"y","v + wd w/ coordinates","k_index"
1170485.35044,0.54211281446947,"y","v + wd w/ coordinates","k_index"
1173350.88902,0.54211281446947,"y","v + wd w/ coordinates","k_index"
1176216.4276,0.543354475249847,"y","v + wd w/ coordinates","k_index"
1179081.96618,0.54356090048397,"y","v + wd w/ coordinates","k_index"
1181947.50476,0.577237905865466,"y","v + wd w/ coordinates","k_index"
1184813.04334,0.580317485663626,"y","v + wd w/ coordinates","k_index"
1187678.58192,0.46341940705423,"y","v + wd w/ coordinates","k_index"
1190544.1205,0.464046116780352,"y","v + wd w/ coordinates","k_index"
1193409.65908,0.471144108515647,"y","v + wd w/ coordinates","k_index"
1196275.19766,0.45637458211018,"y","v + wd w/ coordinates","k_index"
1199140.73624,0.448078350267476,"y","v + wd w/ coordinates","k_index"
1202006.27482,0.450735823906682,"y","v + wd w/ coordinates","k_index"
1204871.8134,0.519150991820627,"y","v + wd w/ coordinates","k_index"
1207737.35198,0.519150991820627,"y","v + wd w/ coordinates","k_index"
1210602.89056,0.519150991820627,"y","v + wd w/ coordinates","k_index"
1213468.42914,0.519150991820627,"y","v + wd w/ coordinates","k_index"
1216333.96772,0.519177979065312,"y","v + wd w/ coordinates","k_index"
1219199.5063,0.519180767928009,"y","v + wd w/ coordinates","k_index"
1222065.04488,0.51918459807833,"y","v + wd w/ coordinates","k_index"
1224930.58346,0.519555710807995,"y","v + wd w/ coordinates","k_index"
1227796.12204,0.520726657438057,"y","v + wd w/ coordinates","k_index"
1230661.66062,0.56784229008136,"y","v + wd w/ coordinates","k_index"
1233527.1992,0.56848400996791,"y","v + wd w/ coordinates","k_index"
1236392.73778,0.56848400996791,"y","v + wd w/ coordinates","k_index"
1239258.27636,0.56848400996791,"y","v + wd w/ coordinates","k_index"
1242123.81494,0.56848400996791,"y","v + wd w/ coordinates","k_index"
1244989.35352,0.56848400996791,"y","v + wd w/ coordinates","k_index"
1247854.8921,0.56848400996791,"y","v + wd w/ coordinates","k_index"
1250720.43068,0.56848400996791,"y","v + wd w/ coordinates","k_index"
1253585.96926,0.615728136014055,"y","v + wd w/ coordinates","k_index"
1256451.50784,0.615728136014055,"y","v + wd w/ coordinates","k_index"
1259317.04642,0.614481676783827,"y","v + wd w/ coordinates","k_index"
1262182.585,0.591412302796487,"y","v + wd w/ coordinates","k_index"
