"x","yhat","predictors","model","index"
2575575.53,0.544459638772187,"x","sampling w/ coordinates","k_index"
2579649.17396,0.553707816258625,"x","sampling w/ coordinates","k_index"
2583722.81792,0.541258318832627,"x","sampling w/ coordinates","k_index"
2587796.46188,0.504681453509774,"x","sampling w/ coordinates","k_index"
2591870.10584,0.504681453509774,"x","sampling w/ coordinates","k_index"
2595943.7498,0.504681453509774,"x","sampling w/ coordinates","k_index"
2600017.39376,0.504681453509774,"x","sampling w/ coordinates","k_index"
2604091.03772,0.504681453509774,"x","sampling w/ coordinates","k_index"
2608164.68168,0.504681453509774,"x","sampling w/ coordinates","k_index"
2612238.32564,0.504681453509774,"x","sampling w/ coordinates","k_index"
2616311.9696,0.504681453509774,"x","sampling w/ coordinates","k_index"
2620385.61356,0.504681453509774,"x","sampling w/ coordinates","k_index"
2624459.25752,0.504681453509774,"x","sampling w/ coordinates","k_index"
2628532.90148,0.504681453509774,"x","sampling w/ coordinates","k_index"
2632606.54544,0.504681453509774,"x","sampling w/ coordinates","k_index"
2636680.1894,0.504681453509774,"x","sampling w/ coordinates","k_index"
2640753.83336,0.504681453509774,"x","sampling w/ coordinates","k_index"
2644827.47732,0.504681453509774,"x","sampling w/ coordinates","k_index"
2648901.12128,0.504681453509774,"x","sampling w/ coordinates","k_index"
2652974.76524,0.506806939965355,"x","sampling w/ coordinates","k_index"
2657048.4092,0.50979103343087,"x","sampling w/ coordinates","k_index"
2661122.05316,0.509876822250792,"x","sampling w/ coordinates","k_index"
2665195.69712,0.509876822250792,"x","sampling w/ coordinates","k_index"
2669269.34108,0.509876822250792,"x","sampling w/ coordinates","k_index"
2673342.98504,0.509876822250792,"x","sampling w/ coordinates","k_index"
2677416.629,0.509876822250792,"x","sampling w/ coordinates","k_index"
2681490.27296,0.509876822250792,"x","sampling w/ coordinates","k_index"
2685563.91692,0.509876822250792,"x","sampling w/ coordinates","k_index"
2689637.56088,0.509876822250792,"x","sampling w/ coordinates","k_index"
2693711.20484,0.509876822250792,"x","sampling w/ coordinates","k_index"
2697784.8488,0.509876822250792,"x","sampling w/ coordinates","k_index"
2701858.49276,0.509876822250792,"x","sampling w/ coordinates","k_index"
2705932.13672,0.509876822250792,"x","sampling w/ coordinates","k_index"
2710005.78068,0.509876822250792,"x","sampling w/ coordinates","k_index"
2714079.42464,0.509876822250792,"x","sampling w/ coordinates","k_index"
2718153.0686,0.509876822250792,"x","sampling w/ coordinates","k_index"
2722226.71256,0.509876822250792,"x","sampling w/ coordinates","k_index"
2726300.35652,0.507161399683725,"x","sampling w/ coordinates","k_index"
2730374.00048,0.522600278930946,"x","sampling w/ coordinates","k_index"
2734447.64444,0.533281519556315,"x","sampling w/ coordinates","k_index"
2738521.2884,0.55340733674772,"x","sampling w/ coordinates","k_index"
2742594.93236,0.553321644308906,"x","sampling w/ coordinates","k_index"
2746668.57632,0.534431662350134,"x","sampling w/ coordinates","k_index"
2750742.22028,0.534431662350134,"x","sampling w/ coordinates","k_index"
2754815.86424,0.53444702379164,"x","sampling w/ coordinates","k_index"
2758889.5082,0.536061540362425,"x","sampling w/ coordinates","k_index"
2762963.15216,0.53595441619055,"x","sampling w/ coordinates","k_index"
2767036.79612,0.53595441619055,"x","sampling w/ coordinates","k_index"
2771110.44008,0.543584614999687,"x","sampling w/ coordinates","k_index"
2775184.08404,0.531736557440901,"x","sampling w/ coordinates","k_index"
2779257.728,0.519473861833965,"x","sampling w/ coordinates","k_index"
