"ox_during","yhat","predictors","model","index"
8.73,2.50064332603637,"ox_during","all predictors w/ coordinates","shannon_index"
9.00941176470588,2.50064332603637,"ox_during","all predictors w/ coordinates","shannon_index"
9.28882352941176,2.50064332603637,"ox_during","all predictors w/ coordinates","shannon_index"
9.56823529411765,2.50064332603637,"ox_during","all predictors w/ coordinates","shannon_index"
9.84764705882353,2.50136771211811,"ox_during","all predictors w/ coordinates","shannon_index"
10.1270588235294,2.50098058068057,"ox_during","all predictors w/ coordinates","shannon_index"
10.4064705882353,2.50098058068057,"ox_during","all predictors w/ coordinates","shannon_index"
10.6858823529412,2.49828268343485,"ox_during","all predictors w/ coordinates","shannon_index"
10.9652941176471,2.50392437264574,"ox_during","all predictors w/ coordinates","shannon_index"
11.2447058823529,2.50126007582723,"ox_during","all predictors w/ coordinates","shannon_index"
11.5241176470588,2.49718807061894,"ox_during","all predictors w/ coordinates","shannon_index"
11.8035294117647,2.49501668078587,"ox_during","all predictors w/ coordinates","shannon_index"
12.0829411764706,2.49570416700604,"ox_during","all predictors w/ coordinates","shannon_index"
12.3623529411765,2.49918361945618,"ox_during","all predictors w/ coordinates","shannon_index"
12.6417647058824,2.50577792263453,"ox_during","all predictors w/ coordinates","shannon_index"
12.9211764705882,2.52681448541951,"ox_during","all predictors w/ coordinates","shannon_index"
13.2005882352941,2.53031360205907,"ox_during","all predictors w/ coordinates","shannon_index"
13.48,2.52966895647824,"ox_during","all predictors w/ coordinates","shannon_index"
