"conduct_after","yhat","predictors","model","index"
28.7,2.53615591741803,"conduct_after","all predictors w/ coordinates","shannon_index"
61.3647058823529,2.53615591741803,"conduct_after","all predictors w/ coordinates","shannon_index"
94.0294117647059,2.53615591741803,"conduct_after","all predictors w/ coordinates","shannon_index"
126.694117647059,2.53615591741803,"conduct_after","all predictors w/ coordinates","shannon_index"
159.358823529412,2.53543361695425,"conduct_after","all predictors w/ coordinates","shannon_index"
192.023529411765,2.53269556645787,"conduct_after","all predictors w/ coordinates","shannon_index"
224.688235294118,2.53241239753129,"conduct_after","all predictors w/ coordinates","shannon_index"
257.352941176471,2.53241239753129,"conduct_after","all predictors w/ coordinates","shannon_index"
290.017647058824,2.51214004373181,"conduct_after","all predictors w/ coordinates","shannon_index"
322.682352941176,2.4931487889679,"conduct_after","all predictors w/ coordinates","shannon_index"
355.347058823529,2.49720134383516,"conduct_after","all predictors w/ coordinates","shannon_index"
388.011764705882,2.50557782869842,"conduct_after","all predictors w/ coordinates","shannon_index"
420.676470588235,2.50845554026964,"conduct_after","all predictors w/ coordinates","shannon_index"
453.341176470588,2.5176078530309,"conduct_after","all predictors w/ coordinates","shannon_index"
486.005882352941,2.51213909898023,"conduct_after","all predictors w/ coordinates","shannon_index"
518.670588235294,2.50288395361017,"conduct_after","all predictors w/ coordinates","shannon_index"
551.335294117647,2.48328479099208,"conduct_after","all predictors w/ coordinates","shannon_index"
584,2.48328479099208,"conduct_after","all predictors w/ coordinates","shannon_index"
