"turb_before","yhat","predictors","model","index"
0.29,0.51179950810237,"turb_before","sampling w/ coordinates","k_index"
5.68470588235294,0.522597551026761,"turb_before","sampling w/ coordinates","k_index"
11.0794117647059,0.522597551026761,"turb_before","sampling w/ coordinates","k_index"
16.4741176470588,0.522597551026761,"turb_before","sampling w/ coordinates","k_index"
21.8688235294118,0.625715461852788,"turb_before","sampling w/ coordinates","k_index"
27.2635294117647,0.625715461852788,"turb_before","sampling w/ coordinates","k_index"
32.6582352941176,0.625715461852788,"turb_before","sampling w/ coordinates","k_index"
38.0529411764706,0.625715461852788,"turb_before","sampling w/ coordinates","k_index"
43.4476470588235,0.625715461852788,"turb_before","sampling w/ coordinates","k_index"
48.8423529411765,0.625715461852788,"turb_before","sampling w/ coordinates","k_index"
54.2370588235294,0.625715461852788,"turb_before","sampling w/ coordinates","k_index"
59.6317647058824,0.625715461852788,"turb_before","sampling w/ coordinates","k_index"
65.0264705882353,0.625715461852788,"turb_before","sampling w/ coordinates","k_index"
70.4211764705882,0.625715461852788,"turb_before","sampling w/ coordinates","k_index"
75.8158823529412,0.625715461852788,"turb_before","sampling w/ coordinates","k_index"
81.2105882352941,0.625715461852788,"turb_before","sampling w/ coordinates","k_index"
86.6052941176471,0.625715461852788,"turb_before","sampling w/ coordinates","k_index"
92,0.625715461852788,"turb_before","sampling w/ coordinates","k_index"
