"clog_3_class_int","yhat","predictors","model","index"
0,2.52280816379762,"clog_3_class","sampling w/ coordinates","shannon_index"
1,2.54978297955219,"clog_3_class","sampling w/ coordinates","shannon_index"
2,2.45838042158909,"clog_3_class","sampling w/ coordinates","shannon_index"
