"alg_cover","yhat","predictors","model","index"
1,0.538264374992633,"alg_cover","all predictors w/o coordinates","k_index"
2,0.540959054080403,"alg_cover","all predictors w/o coordinates","k_index"
3,0.549718916827503,"alg_cover","all predictors w/o coordinates","k_index"
4,0.546810244421653,"alg_cover","all predictors w/o coordinates","k_index"
5,0.547245147835773,"alg_cover","all predictors w/o coordinates","k_index"
