"clog_6_class_int","yhat","predictors","model","index"
0,0.542479740306516,"clog_6_class","all predictors w/o coordinates","k_index"
1,0.542892098697325,"clog_6_class","all predictors w/o coordinates","k_index"
2,0.543488705085917,"clog_6_class","all predictors w/o coordinates","k_index"
3,0.543450172254464,"clog_6_class","all predictors w/o coordinates","k_index"
4,0.540841919512363,"clog_6_class","all predictors w/o coordinates","k_index"
5,0.533319600335811,"clog_6_class","all predictors w/o coordinates","k_index"
6,0.5330760629996,"clog_6_class","all predictors w/o coordinates","k_index"
