"wd_m","yhat","predictors","model","index"
0.08,0.536528403056777,"wd_m","all predictors w/ coordinates","k_index"
0.099,0.536249406396709,"wd_m","all predictors w/ coordinates","k_index"
0.118,0.536078164684279,"wd_m","all predictors w/ coordinates","k_index"
0.137,0.536124381400784,"wd_m","all predictors w/ coordinates","k_index"
0.156,0.536161581178733,"wd_m","all predictors w/ coordinates","k_index"
0.175,0.536232728266737,"wd_m","all predictors w/ coordinates","k_index"
0.194,0.53624341124627,"wd_m","all predictors w/ coordinates","k_index"
0.213,0.536049198464489,"wd_m","all predictors w/ coordinates","k_index"
0.232,0.535247271881971,"wd_m","all predictors w/ coordinates","k_index"
0.251,0.535254696085764,"wd_m","all predictors w/ coordinates","k_index"
0.27,0.534696418468748,"wd_m","all predictors w/ coordinates","k_index"
0.289,0.53404921623046,"wd_m","all predictors w/ coordinates","k_index"
0.308,0.533683395233898,"wd_m","all predictors w/ coordinates","k_index"
0.327,0.533373034730475,"wd_m","all predictors w/ coordinates","k_index"
0.346,0.533485959131159,"wd_m","all predictors w/ coordinates","k_index"
0.365,0.5326593851418,"wd_m","all predictors w/ coordinates","k_index"
0.384,0.532500883537362,"wd_m","all predictors w/ coordinates","k_index"
0.403,0.532326273320348,"wd_m","all predictors w/ coordinates","k_index"
0.422,0.531453191285407,"wd_m","all predictors w/ coordinates","k_index"
0.441,0.530126825095635,"wd_m","all predictors w/ coordinates","k_index"
0.46,0.529126254749952,"wd_m","all predictors w/ coordinates","k_index"
0.479,0.528871880017545,"wd_m","all predictors w/ coordinates","k_index"
0.498,0.528776996508507,"wd_m","all predictors w/ coordinates","k_index"
0.517,0.527622656943262,"wd_m","all predictors w/ coordinates","k_index"
0.536,0.527166763171968,"wd_m","all predictors w/ coordinates","k_index"
0.555,0.526754109439464,"wd_m","all predictors w/ coordinates","k_index"
0.574,0.526297969325661,"wd_m","all predictors w/ coordinates","k_index"
0.593,0.525907580741415,"wd_m","all predictors w/ coordinates","k_index"
0.612,0.524079950949971,"wd_m","all predictors w/ coordinates","k_index"
0.631,0.523765802149145,"wd_m","all predictors w/ coordinates","k_index"
0.65,0.523633771630108,"wd_m","all predictors w/ coordinates","k_index"
0.669,0.522629226264698,"wd_m","all predictors w/ coordinates","k_index"
0.688,0.522496180295416,"wd_m","all predictors w/ coordinates","k_index"
0.707,0.521178757367712,"wd_m","all predictors w/ coordinates","k_index"
0.726,0.521130956022371,"wd_m","all predictors w/ coordinates","k_index"
0.745,0.521124584899676,"wd_m","all predictors w/ coordinates","k_index"
0.764,0.521116882672967,"wd_m","all predictors w/ coordinates","k_index"
0.783,0.519972882302504,"wd_m","all predictors w/ coordinates","k_index"
0.802,0.519619083483825,"wd_m","all predictors w/ coordinates","k_index"
0.821,0.519609420180511,"wd_m","all predictors w/ coordinates","k_index"
0.84,0.519533423664464,"wd_m","all predictors w/ coordinates","k_index"
0.859,0.519533423664464,"wd_m","all predictors w/ coordinates","k_index"
0.878,0.519533423664464,"wd_m","all predictors w/ coordinates","k_index"
0.897,0.519530738505623,"wd_m","all predictors w/ coordinates","k_index"
0.916,0.519530738505623,"wd_m","all predictors w/ coordinates","k_index"
0.935,0.519530738505623,"wd_m","all predictors w/ coordinates","k_index"
0.954,0.519530738505623,"wd_m","all predictors w/ coordinates","k_index"
0.973,0.519530738505623,"wd_m","all predictors w/ coordinates","k_index"
0.992,0.519530738505623,"wd_m","all predictors w/ coordinates","k_index"
1.011,0.519530738505623,"wd_m","all predictors w/ coordinates","k_index"
1.03,0.519530738505623,"wd_m","all predictors w/ coordinates","k_index"
