"dist_w","yhat","predictors","model","index"
0.2,2.69304359073915,"dist_w","sampling w/o coordinates","shannon_index"
0.826,2.66879869229818,"dist_w","sampling w/o coordinates","shannon_index"
1.452,2.6839017832381,"dist_w","sampling w/o coordinates","shannon_index"
2.078,2.68655808036001,"dist_w","sampling w/o coordinates","shannon_index"
2.704,2.70046808860222,"dist_w","sampling w/o coordinates","shannon_index"
3.33,2.71040778612443,"dist_w","sampling w/o coordinates","shannon_index"
3.956,2.70646860496801,"dist_w","sampling w/o coordinates","shannon_index"
4.582,2.69956551949178,"dist_w","sampling w/o coordinates","shannon_index"
5.208,2.6837196584336,"dist_w","sampling w/o coordinates","shannon_index"
5.834,2.68289063692603,"dist_w","sampling w/o coordinates","shannon_index"
6.46,2.67928834382073,"dist_w","sampling w/o coordinates","shannon_index"
7.086,2.67931199017269,"dist_w","sampling w/o coordinates","shannon_index"
7.712,2.67288927669361,"dist_w","sampling w/o coordinates","shannon_index"
8.338,2.67015961542243,"dist_w","sampling w/o coordinates","shannon_index"
8.964,2.66273208390501,"dist_w","sampling w/o coordinates","shannon_index"
9.59,2.65971142201413,"dist_w","sampling w/o coordinates","shannon_index"
10.216,2.6614258133816,"dist_w","sampling w/o coordinates","shannon_index"
10.842,2.65979354130565,"dist_w","sampling w/o coordinates","shannon_index"
11.468,2.66072705619745,"dist_w","sampling w/o coordinates","shannon_index"
12.094,2.65986192414216,"dist_w","sampling w/o coordinates","shannon_index"
12.72,2.66168576052124,"dist_w","sampling w/o coordinates","shannon_index"
13.346,2.66530399059788,"dist_w","sampling w/o coordinates","shannon_index"
13.972,2.67244300486089,"dist_w","sampling w/o coordinates","shannon_index"
14.598,2.66811185610888,"dist_w","sampling w/o coordinates","shannon_index"
15.224,2.65873176018926,"dist_w","sampling w/o coordinates","shannon_index"
15.85,2.64682016996509,"dist_w","sampling w/o coordinates","shannon_index"
16.476,2.64592802323868,"dist_w","sampling w/o coordinates","shannon_index"
17.102,2.64272288216796,"dist_w","sampling w/o coordinates","shannon_index"
17.728,2.63736753832021,"dist_w","sampling w/o coordinates","shannon_index"
18.354,2.6343772896524,"dist_w","sampling w/o coordinates","shannon_index"
18.98,2.6343772896524,"dist_w","sampling w/o coordinates","shannon_index"
19.606,2.63719535624959,"dist_w","sampling w/o coordinates","shannon_index"
20.232,2.63602934578812,"dist_w","sampling w/o coordinates","shannon_index"
20.858,2.64160308861071,"dist_w","sampling w/o coordinates","shannon_index"
21.484,2.64186359292192,"dist_w","sampling w/o coordinates","shannon_index"
22.11,2.64186359292192,"dist_w","sampling w/o coordinates","shannon_index"
22.736,2.64186359292192,"dist_w","sampling w/o coordinates","shannon_index"
23.362,2.64186359292192,"dist_w","sampling w/o coordinates","shannon_index"
23.988,2.64186359292192,"dist_w","sampling w/o coordinates","shannon_index"
24.614,2.64186359292192,"dist_w","sampling w/o coordinates","shannon_index"
25.24,2.64203886301865,"dist_w","sampling w/o coordinates","shannon_index"
25.866,2.64203886301865,"dist_w","sampling w/o coordinates","shannon_index"
26.492,2.64203886301865,"dist_w","sampling w/o coordinates","shannon_index"
27.118,2.64203886301865,"dist_w","sampling w/o coordinates","shannon_index"
27.744,2.64203886301865,"dist_w","sampling w/o coordinates","shannon_index"
28.37,2.64203886301865,"dist_w","sampling w/o coordinates","shannon_index"
28.996,2.64203886301865,"dist_w","sampling w/o coordinates","shannon_index"
29.622,2.64203886301865,"dist_w","sampling w/o coordinates","shannon_index"
30.248,2.64203886301865,"dist_w","sampling w/o coordinates","shannon_index"
30.874,2.64203886301865,"dist_w","sampling w/o coordinates","shannon_index"
31.5,2.64203886301865,"dist_w","sampling w/o coordinates","shannon_index"
