"conduct_during","yhat","predictors","model","index"
28.7,0.198477676661428,"conduct_during","all predictors w/ coordinates","rel_abundance"
60.8941176470588,0.198477676661428,"conduct_during","all predictors w/ coordinates","rel_abundance"
93.0882352941176,0.198477676661428,"conduct_during","all predictors w/ coordinates","rel_abundance"
125.282352941176,0.198477676661428,"conduct_during","all predictors w/ coordinates","rel_abundance"
157.476470588235,0.198525791688199,"conduct_during","all predictors w/ coordinates","rel_abundance"
189.670588235294,0.198457085491273,"conduct_during","all predictors w/ coordinates","rel_abundance"
221.864705882353,0.198082807975935,"conduct_during","all predictors w/ coordinates","rel_abundance"
254.058823529412,0.198082807975935,"conduct_during","all predictors w/ coordinates","rel_abundance"
286.252941176471,0.197728818092162,"conduct_during","all predictors w/ coordinates","rel_abundance"
318.447058823529,0.1975469677085,"conduct_during","all predictors w/ coordinates","rel_abundance"
350.641176470588,0.191577879046867,"conduct_during","all predictors w/ coordinates","rel_abundance"
382.835294117647,0.192594894954313,"conduct_during","all predictors w/ coordinates","rel_abundance"
415.029411764706,0.193402099786318,"conduct_during","all predictors w/ coordinates","rel_abundance"
447.223529411765,0.194981434503891,"conduct_during","all predictors w/ coordinates","rel_abundance"
479.417647058823,0.195840891830481,"conduct_during","all predictors w/ coordinates","rel_abundance"
511.611764705882,0.196183164784913,"conduct_during","all predictors w/ coordinates","rel_abundance"
543.805882352941,0.196359049232442,"conduct_during","all predictors w/ coordinates","rel_abundance"
576,0.196359049232442,"conduct_during","all predictors w/ coordinates","rel_abundance"
