"sub_type_int","yhat","predictors","model","index"
0,0.202769175777205,"sub_type","sampling w/o coordinates","rel_abundance"
1,0.202769175777205,"sub_type","sampling w/o coordinates","rel_abundance"
2,0.195462388107747,"sub_type","sampling w/o coordinates","rel_abundance"
3,0.184930492795839,"sub_type","sampling w/o coordinates","rel_abundance"
