"conduct_during","yhat","predictors","model","index"
28.7,0.197644493382556,"conduct_during","all predictors w/ coordinates","rel_abundance"
60.8941176470588,0.197644493382556,"conduct_during","all predictors w/ coordinates","rel_abundance"
93.0882352941176,0.197644493382556,"conduct_during","all predictors w/ coordinates","rel_abundance"
125.282352941176,0.197644493382556,"conduct_during","all predictors w/ coordinates","rel_abundance"
157.476470588235,0.197560865159565,"conduct_during","all predictors w/ coordinates","rel_abundance"
189.670588235294,0.197538782683125,"conduct_during","all predictors w/ coordinates","rel_abundance"
221.864705882353,0.197394776395463,"conduct_during","all predictors w/ coordinates","rel_abundance"
254.058823529412,0.197394776395463,"conduct_during","all predictors w/ coordinates","rel_abundance"
286.252941176471,0.197430621266108,"conduct_during","all predictors w/ coordinates","rel_abundance"
318.447058823529,0.197269109464768,"conduct_during","all predictors w/ coordinates","rel_abundance"
350.641176470588,0.192683592333338,"conduct_during","all predictors w/ coordinates","rel_abundance"
382.835294117647,0.192233036521777,"conduct_during","all predictors w/ coordinates","rel_abundance"
415.029411764706,0.193388479980484,"conduct_during","all predictors w/ coordinates","rel_abundance"
447.223529411765,0.196268751934594,"conduct_during","all predictors w/ coordinates","rel_abundance"
479.417647058823,0.196798701008122,"conduct_during","all predictors w/ coordinates","rel_abundance"
511.611764705882,0.196871679044862,"conduct_during","all predictors w/ coordinates","rel_abundance"
543.805882352941,0.197048968169187,"conduct_during","all predictors w/ coordinates","rel_abundance"
576,0.197048968169187,"conduct_during","all predictors w/ coordinates","rel_abundance"
