"stream_power","yhat","predictors","model","index"
4.73974102944019e-05,791.924962408749,"stream_power","all predictors w/o coordinates","abundance"
4.82047748394485,742.543700969642,"stream_power","all predictors w/o coordinates","abundance"
9.6409075704794,730.762118656509,"stream_power","all predictors w/o coordinates","abundance"
14.461337657014,729.52248849621,"stream_power","all predictors w/o coordinates","abundance"
19.2817677435485,730.06055323051,"stream_power","all predictors w/o coordinates","abundance"
24.1021978300831,730.483495380268,"stream_power","all predictors w/o coordinates","abundance"
28.9226279166176,731.137702868191,"stream_power","all predictors w/o coordinates","abundance"
33.7430580031522,730.198428196003,"stream_power","all predictors w/o coordinates","abundance"
38.5634880896867,731.423982888895,"stream_power","all predictors w/o coordinates","abundance"
43.3839181762213,734.170182164257,"stream_power","all predictors w/o coordinates","abundance"
48.2043482627558,734.547371087653,"stream_power","all predictors w/o coordinates","abundance"
53.0247783492904,734.240739565914,"stream_power","all predictors w/o coordinates","abundance"
57.8452084358249,734.080730507943,"stream_power","all predictors w/o coordinates","abundance"
62.6656385223595,733.413656836445,"stream_power","all predictors w/o coordinates","abundance"
67.486068608894,734.616563841276,"stream_power","all predictors w/o coordinates","abundance"
72.3064986954286,734.616563841276,"stream_power","all predictors w/o coordinates","abundance"
77.1269287819632,735.402975797798,"stream_power","all predictors w/o coordinates","abundance"
81.9473588684977,735.402975797798,"stream_power","all predictors w/o coordinates","abundance"
86.7677889550323,735.402975797798,"stream_power","all predictors w/o coordinates","abundance"
91.5882190415668,735.363600797798,"stream_power","all predictors w/o coordinates","abundance"
96.4086491281014,735.363600797798,"stream_power","all predictors w/o coordinates","abundance"
101.229079214636,735.363600797798,"stream_power","all predictors w/o coordinates","abundance"
106.04950930117,734.594331111807,"stream_power","all predictors w/o coordinates","abundance"
110.869939387705,734.478626401662,"stream_power","all predictors w/o coordinates","abundance"
115.69036947424,733.912845000696,"stream_power","all predictors w/o coordinates","abundance"
120.510799560774,733.912845000696,"stream_power","all predictors w/o coordinates","abundance"
125.331229647309,733.912845000696,"stream_power","all predictors w/o coordinates","abundance"
130.151659733843,733.912845000696,"stream_power","all predictors w/o coordinates","abundance"
134.972089820378,733.979036425817,"stream_power","all predictors w/o coordinates","abundance"
139.792519906912,733.979036425817,"stream_power","all predictors w/o coordinates","abundance"
144.612949993447,733.979036425817,"stream_power","all predictors w/o coordinates","abundance"
149.433380079981,734.141498382339,"stream_power","all predictors w/o coordinates","abundance"
154.253810166516,734.141498382339,"stream_power","all predictors w/o coordinates","abundance"
159.074240253051,734.023044276058,"stream_power","all predictors w/o coordinates","abundance"
163.894670339585,734.023044276058,"stream_power","all predictors w/o coordinates","abundance"
168.71510042612,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
173.535530512654,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
178.355960599189,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
183.176390685723,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
187.996820772258,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
192.817250858792,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
197.637680945327,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
202.458111031862,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
207.278541118396,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
212.098971204931,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
216.919401291465,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
221.739831378,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
226.560261464534,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
231.380691551069,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
236.201121637603,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
241.021551724138,733.99795007316,"stream_power","all predictors w/o coordinates","abundance"
