"gaug_after","yhat","predictors","model","index"
226.76,0.529004659191887,"gaug_after","all predictors w/ coordinates","k_index"
298.703571428571,0.528034751454668,"gaug_after","all predictors w/ coordinates","k_index"
370.647142857143,0.529398925636979,"gaug_after","all predictors w/ coordinates","k_index"
442.590714285714,0.529407759182177,"gaug_after","all predictors w/ coordinates","k_index"
514.534285714286,0.531874193649532,"gaug_after","all predictors w/ coordinates","k_index"
586.477857142857,0.530974190479375,"gaug_after","all predictors w/ coordinates","k_index"
658.421428571429,0.528461026199322,"gaug_after","all predictors w/ coordinates","k_index"
730.365,0.528068730195025,"gaug_after","all predictors w/ coordinates","k_index"
802.308571428571,0.528068730195025,"gaug_after","all predictors w/ coordinates","k_index"
874.252142857143,0.528068730195025,"gaug_after","all predictors w/ coordinates","k_index"
946.195714285714,0.528114385084084,"gaug_after","all predictors w/ coordinates","k_index"
1018.13928571429,0.533568352988673,"gaug_after","all predictors w/ coordinates","k_index"
1090.08285714286,0.533568352988673,"gaug_after","all predictors w/ coordinates","k_index"
1162.02642857143,0.533568352988673,"gaug_after","all predictors w/ coordinates","k_index"
1233.97,0.533568352988673,"gaug_after","all predictors w/ coordinates","k_index"
