"q_after","yhat","predictors","model","index"
2.3,0.532782104811252,"q_after","all predictors w/ coordinates","k_index"
6.14666666666667,0.532198502433213,"q_after","all predictors w/ coordinates","k_index"
9.99333333333333,0.53185168665087,"q_after","all predictors w/ coordinates","k_index"
13.84,0.531440443215546,"q_after","all predictors w/ coordinates","k_index"
17.6866666666667,0.528942876311597,"q_after","all predictors w/ coordinates","k_index"
21.5333333333333,0.52817510313937,"q_after","all predictors w/ coordinates","k_index"
25.38,0.527800672379566,"q_after","all predictors w/ coordinates","k_index"
29.2266666666667,0.527871756057001,"q_after","all predictors w/ coordinates","k_index"
33.0733333333333,0.527982109359179,"q_after","all predictors w/ coordinates","k_index"
36.92,0.527926356052152,"q_after","all predictors w/ coordinates","k_index"
40.7666666666667,0.527922292605444,"q_after","all predictors w/ coordinates","k_index"
44.6133333333333,0.531683674137705,"q_after","all predictors w/ coordinates","k_index"
48.46,0.531683674137705,"q_after","all predictors w/ coordinates","k_index"
52.3066666666667,0.531683674137705,"q_after","all predictors w/ coordinates","k_index"
56.1533333333333,0.531683674137705,"q_after","all predictors w/ coordinates","k_index"
60,0.531683674137705,"q_after","all predictors w/ coordinates","k_index"
