"z","yhat","predictors","model","index"
229.672,0.518316338240304,"z","sampling w/o coordinates","k_index"
253.0755,0.531660181895417,"z","sampling w/o coordinates","k_index"
276.479,0.536211374744207,"z","sampling w/o coordinates","k_index"
299.8825,0.537288186685722,"z","sampling w/o coordinates","k_index"
323.286,0.537288186685722,"z","sampling w/o coordinates","k_index"
346.6895,0.537529706919218,"z","sampling w/o coordinates","k_index"
370.093,0.538580853359355,"z","sampling w/o coordinates","k_index"
393.4965,0.538537102488559,"z","sampling w/o coordinates","k_index"
416.9,0.538566913365084,"z","sampling w/o coordinates","k_index"
440.3035,0.538640760119531,"z","sampling w/o coordinates","k_index"
463.707,0.538804925628589,"z","sampling w/o coordinates","k_index"
487.1105,0.538638103993318,"z","sampling w/o coordinates","k_index"
510.514,0.538797734592742,"z","sampling w/o coordinates","k_index"
533.9175,0.539213954351047,"z","sampling w/o coordinates","k_index"
557.321,0.539072249125945,"z","sampling w/o coordinates","k_index"
580.7245,0.538973707652663,"z","sampling w/o coordinates","k_index"
604.128,0.529588946644585,"z","sampling w/o coordinates","k_index"
627.5315,0.529126279866147,"z","sampling w/o coordinates","k_index"
650.935,0.529126279866147,"z","sampling w/o coordinates","k_index"
674.3385,0.528876554168179,"z","sampling w/o coordinates","k_index"
697.742,0.527226566577072,"z","sampling w/o coordinates","k_index"
721.1455,0.526838550025796,"z","sampling w/o coordinates","k_index"
744.549,0.526940454487995,"z","sampling w/o coordinates","k_index"
767.9525,0.526940454487995,"z","sampling w/o coordinates","k_index"
791.356,0.527123360085837,"z","sampling w/o coordinates","k_index"
814.7595,0.527120302171682,"z","sampling w/o coordinates","k_index"
838.163,0.527621929153009,"z","sampling w/o coordinates","k_index"
861.5665,0.527621929153009,"z","sampling w/o coordinates","k_index"
884.97,0.527717172153923,"z","sampling w/o coordinates","k_index"
908.3735,0.527717172153923,"z","sampling w/o coordinates","k_index"
931.777,0.527717172153923,"z","sampling w/o coordinates","k_index"
955.1805,0.527717172153923,"z","sampling w/o coordinates","k_index"
978.584,0.528000630806341,"z","sampling w/o coordinates","k_index"
1001.9875,0.529232671797204,"z","sampling w/o coordinates","k_index"
1025.391,0.529232671797204,"z","sampling w/o coordinates","k_index"
1048.7945,0.529232671797204,"z","sampling w/o coordinates","k_index"
1072.198,0.529232671797204,"z","sampling w/o coordinates","k_index"
1095.6015,0.529412160270147,"z","sampling w/o coordinates","k_index"
1119.005,0.529741653168867,"z","sampling w/o coordinates","k_index"
1142.4085,0.529741653168867,"z","sampling w/o coordinates","k_index"
1165.812,0.529884157545212,"z","sampling w/o coordinates","k_index"
1189.2155,0.529884157545212,"z","sampling w/o coordinates","k_index"
1212.619,0.529884157545212,"z","sampling w/o coordinates","k_index"
1236.0225,0.529884157545212,"z","sampling w/o coordinates","k_index"
1259.426,0.529884157545212,"z","sampling w/o coordinates","k_index"
1282.8295,0.532013334874938,"z","sampling w/o coordinates","k_index"
1306.233,0.532013334874938,"z","sampling w/o coordinates","k_index"
1329.6365,0.532013334874938,"z","sampling w/o coordinates","k_index"
1353.04,0.532013334874938,"z","sampling w/o coordinates","k_index"
1376.4435,0.532013334874938,"z","sampling w/o coordinates","k_index"
1399.847,0.534994877086685,"z","sampling w/o coordinates","k_index"
