"wd_m","yhat","predictors","model","index"
0.08,0.296976492360786,"wd_m","sampling w/ coordinates","rel_abundance"
0.099,0.304132027758492,"wd_m","sampling w/ coordinates","rel_abundance"
0.118,0.268057971830583,"wd_m","sampling w/ coordinates","rel_abundance"
0.137,0.255296191666275,"wd_m","sampling w/ coordinates","rel_abundance"
0.156,0.245478884968044,"wd_m","sampling w/ coordinates","rel_abundance"
0.175,0.253643963917124,"wd_m","sampling w/ coordinates","rel_abundance"
0.194,0.252537022068821,"wd_m","sampling w/ coordinates","rel_abundance"
0.213,0.253410044609121,"wd_m","sampling w/ coordinates","rel_abundance"
0.232,0.231799469002268,"wd_m","sampling w/ coordinates","rel_abundance"
0.251,0.267300686462679,"wd_m","sampling w/ coordinates","rel_abundance"
0.27,0.210258910225497,"wd_m","sampling w/ coordinates","rel_abundance"
0.289,0.210417442211312,"wd_m","sampling w/ coordinates","rel_abundance"
0.308,0.208059100054756,"wd_m","sampling w/ coordinates","rel_abundance"
0.327,0.204721549931155,"wd_m","sampling w/ coordinates","rel_abundance"
0.346,0.196444972762913,"wd_m","sampling w/ coordinates","rel_abundance"
0.365,0.195367583665184,"wd_m","sampling w/ coordinates","rel_abundance"
0.384,0.194241494299974,"wd_m","sampling w/ coordinates","rel_abundance"
0.403,0.182435144916343,"wd_m","sampling w/ coordinates","rel_abundance"
0.422,0.181330308114411,"wd_m","sampling w/ coordinates","rel_abundance"
0.441,0.177623098634757,"wd_m","sampling w/ coordinates","rel_abundance"
0.46,0.177460394912891,"wd_m","sampling w/ coordinates","rel_abundance"
0.479,0.177047226363491,"wd_m","sampling w/ coordinates","rel_abundance"
0.498,0.175985646222048,"wd_m","sampling w/ coordinates","rel_abundance"
0.517,0.172570412774803,"wd_m","sampling w/ coordinates","rel_abundance"
0.536,0.174044869788405,"wd_m","sampling w/ coordinates","rel_abundance"
0.555,0.172081524956782,"wd_m","sampling w/ coordinates","rel_abundance"
0.574,0.172241335585972,"wd_m","sampling w/ coordinates","rel_abundance"
0.593,0.172146339044923,"wd_m","sampling w/ coordinates","rel_abundance"
0.612,0.161706295678245,"wd_m","sampling w/ coordinates","rel_abundance"
0.631,0.160062464331228,"wd_m","sampling w/ coordinates","rel_abundance"
0.65,0.158631201436812,"wd_m","sampling w/ coordinates","rel_abundance"
0.669,0.156824992846749,"wd_m","sampling w/ coordinates","rel_abundance"
0.688,0.156789899127842,"wd_m","sampling w/ coordinates","rel_abundance"
0.707,0.156326321903314,"wd_m","sampling w/ coordinates","rel_abundance"
0.726,0.157380502451108,"wd_m","sampling w/ coordinates","rel_abundance"
0.745,0.157115033865988,"wd_m","sampling w/ coordinates","rel_abundance"
0.764,0.157768228874408,"wd_m","sampling w/ coordinates","rel_abundance"
0.783,0.157805080360116,"wd_m","sampling w/ coordinates","rel_abundance"
0.802,0.157841120237006,"wd_m","sampling w/ coordinates","rel_abundance"
0.821,0.158505306400238,"wd_m","sampling w/ coordinates","rel_abundance"
0.84,0.158714479858409,"wd_m","sampling w/ coordinates","rel_abundance"
0.859,0.158753859953894,"wd_m","sampling w/ coordinates","rel_abundance"
0.878,0.160109758642513,"wd_m","sampling w/ coordinates","rel_abundance"
0.897,0.160109758642513,"wd_m","sampling w/ coordinates","rel_abundance"
0.916,0.161416222928151,"wd_m","sampling w/ coordinates","rel_abundance"
0.935,0.161416222928151,"wd_m","sampling w/ coordinates","rel_abundance"
0.954,0.161416222928151,"wd_m","sampling w/ coordinates","rel_abundance"
0.973,0.161416222928151,"wd_m","sampling w/ coordinates","rel_abundance"
0.992,0.161243671937107,"wd_m","sampling w/ coordinates","rel_abundance"
1.011,0.161243671937107,"wd_m","sampling w/ coordinates","rel_abundance"
1.03,0.161243671937107,"wd_m","sampling w/ coordinates","rel_abundance"
