"dist_w","yhat","predictors","model","index"
0.2,675.828680680858,"dist_w","sampling w/ coordinates","abundance"
0.826,687.360047358054,"dist_w","sampling w/ coordinates","abundance"
1.452,800.629666292005,"dist_w","sampling w/ coordinates","abundance"
2.078,955.190673448421,"dist_w","sampling w/ coordinates","abundance"
2.704,875.923238242114,"dist_w","sampling w/ coordinates","abundance"
3.33,923.056059894738,"dist_w","sampling w/ coordinates","abundance"
3.956,836.124284523505,"dist_w","sampling w/ coordinates","abundance"
4.582,835.967303783805,"dist_w","sampling w/ coordinates","abundance"
5.208,848.303542340243,"dist_w","sampling w/ coordinates","abundance"
5.834,829.658506016615,"dist_w","sampling w/ coordinates","abundance"
6.46,735.617012929033,"dist_w","sampling w/ coordinates","abundance"
7.086,727.859307026422,"dist_w","sampling w/ coordinates","abundance"
7.712,709.363685605703,"dist_w","sampling w/ coordinates","abundance"
8.338,720.50880670106,"dist_w","sampling w/ coordinates","abundance"
8.964,659.308600452211,"dist_w","sampling w/ coordinates","abundance"
9.59,636.896545564687,"dist_w","sampling w/ coordinates","abundance"
10.216,638.367258054239,"dist_w","sampling w/ coordinates","abundance"
10.842,597.460205700662,"dist_w","sampling w/ coordinates","abundance"
11.468,606.233053864704,"dist_w","sampling w/ coordinates","abundance"
12.094,606.101427471196,"dist_w","sampling w/ coordinates","abundance"
12.72,606.604235578466,"dist_w","sampling w/ coordinates","abundance"
13.346,601.402593271048,"dist_w","sampling w/ coordinates","abundance"
13.972,618.242063839678,"dist_w","sampling w/ coordinates","abundance"
14.598,607.287656074045,"dist_w","sampling w/ coordinates","abundance"
15.224,608.241862352524,"dist_w","sampling w/ coordinates","abundance"
15.85,608.761146186954,"dist_w","sampling w/ coordinates","abundance"
16.476,610.800222083374,"dist_w","sampling w/ coordinates","abundance"
17.102,618.571761731196,"dist_w","sampling w/ coordinates","abundance"
17.728,619.169707015709,"dist_w","sampling w/ coordinates","abundance"
18.354,620.36431173042,"dist_w","sampling w/ coordinates","abundance"
18.98,619.699222630925,"dist_w","sampling w/ coordinates","abundance"
19.606,617.719919368073,"dist_w","sampling w/ coordinates","abundance"
20.232,617.357605380041,"dist_w","sampling w/ coordinates","abundance"
20.858,615.664544087869,"dist_w","sampling w/ coordinates","abundance"
21.484,615.684449231183,"dist_w","sampling w/ coordinates","abundance"
22.11,616.307815325481,"dist_w","sampling w/ coordinates","abundance"
22.736,616.239765329493,"dist_w","sampling w/ coordinates","abundance"
23.362,616.245571404696,"dist_w","sampling w/ coordinates","abundance"
23.988,616.243908620543,"dist_w","sampling w/ coordinates","abundance"
24.614,614.998384208591,"dist_w","sampling w/ coordinates","abundance"
25.24,614.998384208591,"dist_w","sampling w/ coordinates","abundance"
25.866,614.998384208591,"dist_w","sampling w/ coordinates","abundance"
26.492,614.985799822542,"dist_w","sampling w/ coordinates","abundance"
27.118,614.987407058477,"dist_w","sampling w/ coordinates","abundance"
27.744,614.987407058477,"dist_w","sampling w/ coordinates","abundance"
28.37,614.987407058477,"dist_w","sampling w/ coordinates","abundance"
28.996,614.987407058477,"dist_w","sampling w/ coordinates","abundance"
29.622,614.987407058477,"dist_w","sampling w/ coordinates","abundance"
30.248,614.987407058477,"dist_w","sampling w/ coordinates","abundance"
30.874,614.987407058477,"dist_w","sampling w/ coordinates","abundance"
31.5,614.987407058477,"dist_w","sampling w/ coordinates","abundance"
