"cat_velocity","yhat","predictors","model","index"
1,0.20522762793366,"cat_velocity","all predictors w/ coordinates","rel_abundance"
2,0.200363669018052,"cat_velocity","all predictors w/ coordinates","rel_abundance"
3,0.195194428097082,"cat_velocity","all predictors w/ coordinates","rel_abundance"
4,0.193502998897623,"cat_velocity","all predictors w/ coordinates","rel_abundance"
5,0.193055752519559,"cat_velocity","all predictors w/ coordinates","rel_abundance"
