"pH_during","yhat","predictors","model","index"
7.04,0.535300021542719,"pH_during","sampling w/ coordinates","k_index"
7.19428571428571,0.535300021542719,"pH_during","sampling w/ coordinates","k_index"
7.34857142857143,0.535300021542719,"pH_during","sampling w/ coordinates","k_index"
7.50285714285714,0.535300021542719,"pH_during","sampling w/ coordinates","k_index"
7.65714285714286,0.535300021542719,"pH_during","sampling w/ coordinates","k_index"
7.81142857142857,0.532677974724383,"pH_during","sampling w/ coordinates","k_index"
7.96571428571429,0.532677974724383,"pH_during","sampling w/ coordinates","k_index"
8.12,0.532677974724383,"pH_during","sampling w/ coordinates","k_index"
8.27428571428571,0.532546636717463,"pH_during","sampling w/ coordinates","k_index"
8.42857142857143,0.532546636717463,"pH_during","sampling w/ coordinates","k_index"
8.58285714285714,0.53002499330237,"pH_during","sampling w/ coordinates","k_index"
8.73714285714286,0.531085265351942,"pH_during","sampling w/ coordinates","k_index"
8.89142857142857,0.523686316123025,"pH_during","sampling w/ coordinates","k_index"
9.04571428571428,0.522763574961573,"pH_during","sampling w/ coordinates","k_index"
9.2,0.522763574961573,"pH_during","sampling w/ coordinates","k_index"
