"wd_m","yhat","predictors","model","index"
0.08,0.57646154191183,"wd_m_c","v + wd w/o coordinates","k_index"
0.099,0.578942880034447,"wd_m_c","v + wd w/o coordinates","k_index"
0.118,0.580745047849158,"wd_m_c","v + wd w/o coordinates","k_index"
0.137,0.562155663427235,"wd_m_c","v + wd w/o coordinates","k_index"
0.156,0.56781997801601,"wd_m_c","v + wd w/o coordinates","k_index"
0.175,0.603338385405748,"wd_m_c","v + wd w/o coordinates","k_index"
0.194,0.648598844158477,"wd_m_c","v + wd w/o coordinates","k_index"
0.213,0.672351224914841,"wd_m_c","v + wd w/o coordinates","k_index"
0.232,0.46724580735832,"wd_m_c","v + wd w/o coordinates","k_index"
0.251,0.61703902763733,"wd_m_c","v + wd w/o coordinates","k_index"
0.27,0.545094001552333,"wd_m_c","v + wd w/o coordinates","k_index"
0.289,0.550115474648234,"wd_m_c","v + wd w/o coordinates","k_index"
0.308,0.577510842486568,"wd_m_c","v + wd w/o coordinates","k_index"
0.327,0.582852561188781,"wd_m_c","v + wd w/o coordinates","k_index"
0.346,0.626055277344109,"wd_m_c","v + wd w/o coordinates","k_index"
0.365,0.562816474316777,"wd_m_c","v + wd w/o coordinates","k_index"
0.384,0.636385286307853,"wd_m_c","v + wd w/o coordinates","k_index"
0.403,0.546894379581014,"wd_m_c","v + wd w/o coordinates","k_index"
0.422,0.521027105334012,"wd_m_c","v + wd w/o coordinates","k_index"
0.441,0.504544875328092,"wd_m_c","v + wd w/o coordinates","k_index"
0.46,0.543142964442571,"wd_m_c","v + wd w/o coordinates","k_index"
0.479,0.509368094737115,"wd_m_c","v + wd w/o coordinates","k_index"
0.498,0.599321125966051,"wd_m_c","v + wd w/o coordinates","k_index"
0.517,0.513344353415828,"wd_m_c","v + wd w/o coordinates","k_index"
0.536,0.477654747017052,"wd_m_c","v + wd w/o coordinates","k_index"
0.555,0.472989395692729,"wd_m_c","v + wd w/o coordinates","k_index"
0.574,0.49840961061958,"wd_m_c","v + wd w/o coordinates","k_index"
0.593,0.520415916067103,"wd_m_c","v + wd w/o coordinates","k_index"
0.612,0.425733760107255,"wd_m_c","v + wd w/o coordinates","k_index"
0.631,0.482658937357474,"wd_m_c","v + wd w/o coordinates","k_index"
0.65,0.486630795550519,"wd_m_c","v + wd w/o coordinates","k_index"
0.669,0.492412732995075,"wd_m_c","v + wd w/o coordinates","k_index"
0.688,0.513240999933602,"wd_m_c","v + wd w/o coordinates","k_index"
0.707,0.536327333445998,"wd_m_c","v + wd w/o coordinates","k_index"
0.726,0.52798798399559,"wd_m_c","v + wd w/o coordinates","k_index"
0.745,0.51699226965075,"wd_m_c","v + wd w/o coordinates","k_index"
0.764,0.514741445473139,"wd_m_c","v + wd w/o coordinates","k_index"
0.783,0.538256651573423,"wd_m_c","v + wd w/o coordinates","k_index"
0.802,0.520252087409946,"wd_m_c","v + wd w/o coordinates","k_index"
0.821,0.507398659984271,"wd_m_c","v + wd w/o coordinates","k_index"
0.84,0.467654149709404,"wd_m_c","v + wd w/o coordinates","k_index"
0.859,0.467179767247559,"wd_m_c","v + wd w/o coordinates","k_index"
0.878,0.472903926195442,"wd_m_c","v + wd w/o coordinates","k_index"
0.897,0.455120738001837,"wd_m_c","v + wd w/o coordinates","k_index"
0.916,0.44064414911512,"wd_m_c","v + wd w/o coordinates","k_index"
0.935,0.459018070628678,"wd_m_c","v + wd w/o coordinates","k_index"
0.954,0.459447130776834,"wd_m_c","v + wd w/o coordinates","k_index"
0.973,0.458049655824468,"wd_m_c","v + wd w/o coordinates","k_index"
0.992,0.477034793383833,"wd_m_c","v + wd w/o coordinates","k_index"
1.011,0.477034793383833,"wd_m_c","v + wd w/o coordinates","k_index"
1.03,0.477034793383833,"wd_m_c","v + wd w/o coordinates","k_index"
