"conduct_before","yhat","predictors","model","index"
28.8,2.55148225753672,"conduct_before","sampling w/ coordinates","shannon_index"
61.2235294117647,2.55148225753672,"conduct_before","sampling w/ coordinates","shannon_index"
93.6470588235294,2.55148225753672,"conduct_before","sampling w/ coordinates","shannon_index"
126.070588235294,2.55148225753672,"conduct_before","sampling w/ coordinates","shannon_index"
158.494117647059,2.55148225753672,"conduct_before","sampling w/ coordinates","shannon_index"
190.917647058824,2.55148225753672,"conduct_before","sampling w/ coordinates","shannon_index"
223.341176470588,2.55148225753672,"conduct_before","sampling w/ coordinates","shannon_index"
255.764705882353,2.55148225753672,"conduct_before","sampling w/ coordinates","shannon_index"
288.188235294118,2.55148225753672,"conduct_before","sampling w/ coordinates","shannon_index"
320.611764705882,2.53336761394221,"conduct_before","sampling w/ coordinates","shannon_index"
353.035294117647,2.53732227836682,"conduct_before","sampling w/ coordinates","shannon_index"
385.458823529412,2.53348569681435,"conduct_before","sampling w/ coordinates","shannon_index"
417.882352941177,2.53182735044836,"conduct_before","sampling w/ coordinates","shannon_index"
450.305882352941,2.51209127721894,"conduct_before","sampling w/ coordinates","shannon_index"
482.729411764706,2.42745377356187,"conduct_before","sampling w/ coordinates","shannon_index"
515.152941176471,2.42702822178533,"conduct_before","sampling w/ coordinates","shannon_index"
547.576470588235,2.33155130165526,"conduct_before","sampling w/ coordinates","shannon_index"
580,2.33155130165526,"conduct_before","sampling w/ coordinates","shannon_index"
