"clog_6_class_int","yhat","predictors","model","index"
0,797.917129772681,"clog_6_class","sampling w/ coordinates","abundance"
1,809.931684061333,"clog_6_class","sampling w/ coordinates","abundance"
2,809.74244289928,"clog_6_class","sampling w/ coordinates","abundance"
3,809.74244289928,"clog_6_class","sampling w/ coordinates","abundance"
4,684.159265817756,"clog_6_class","sampling w/ coordinates","abundance"
5,684.159265817756,"clog_6_class","sampling w/ coordinates","abundance"
6,683.868569103104,"clog_6_class","sampling w/ coordinates","abundance"
