"conduct_before","yhat","predictors","model","index"
28.8,2.56220128252688,"conduct_before","sampling w/o coordinates","shannon_index"
61.2235294117647,2.56220128252688,"conduct_before","sampling w/o coordinates","shannon_index"
93.6470588235294,2.56220128252688,"conduct_before","sampling w/o coordinates","shannon_index"
126.070588235294,2.56220128252688,"conduct_before","sampling w/o coordinates","shannon_index"
158.494117647059,2.56220128252688,"conduct_before","sampling w/o coordinates","shannon_index"
190.917647058824,2.56220128252688,"conduct_before","sampling w/o coordinates","shannon_index"
223.341176470588,2.56220128252688,"conduct_before","sampling w/o coordinates","shannon_index"
255.764705882353,2.56220128252688,"conduct_before","sampling w/o coordinates","shannon_index"
288.188235294118,2.5536387519635,"conduct_before","sampling w/o coordinates","shannon_index"
320.611764705882,2.53029640933878,"conduct_before","sampling w/o coordinates","shannon_index"
353.035294117647,2.53752822847175,"conduct_before","sampling w/o coordinates","shannon_index"
385.458823529412,2.52616367063968,"conduct_before","sampling w/o coordinates","shannon_index"
417.882352941177,2.54280497902935,"conduct_before","sampling w/o coordinates","shannon_index"
450.305882352941,2.53282020534216,"conduct_before","sampling w/o coordinates","shannon_index"
482.729411764706,2.42272785345213,"conduct_before","sampling w/o coordinates","shannon_index"
515.152941176471,2.42272785345213,"conduct_before","sampling w/o coordinates","shannon_index"
547.576470588235,2.29318390417568,"conduct_before","sampling w/o coordinates","shannon_index"
580,2.29318390417568,"conduct_before","sampling w/o coordinates","shannon_index"
