"moos_cover","yhat","predictors","model","index"
0,0.531154639405232,"moos_cover","sampling w/o coordinates","k_index"
1,0.547309221193184,"moos_cover","sampling w/o coordinates","k_index"
2,0.520161217553971,"moos_cover","sampling w/o coordinates","k_index"
3,0.527436075848762,"moos_cover","sampling w/o coordinates","k_index"
