"ox_during","yhat","predictors","model","index"
8.73,0.528249966572832,"ox_during","all predictors w/o coordinates","k_index"
9.00941176470588,0.528249966572832,"ox_during","all predictors w/o coordinates","k_index"
9.28882352941176,0.528249966572832,"ox_during","all predictors w/o coordinates","k_index"
9.56823529411765,0.528249966572832,"ox_during","all predictors w/o coordinates","k_index"
9.84764705882353,0.52713254835084,"ox_during","all predictors w/o coordinates","k_index"
10.1270588235294,0.527008343500153,"ox_during","all predictors w/o coordinates","k_index"
10.4064705882353,0.527008343500153,"ox_during","all predictors w/o coordinates","k_index"
10.6858823529412,0.527387090433171,"ox_during","all predictors w/o coordinates","k_index"
10.9652941176471,0.528449291484004,"ox_during","all predictors w/o coordinates","k_index"
11.2447058823529,0.527471325918489,"ox_during","all predictors w/o coordinates","k_index"
11.5241176470588,0.529127601334332,"ox_during","all predictors w/o coordinates","k_index"
11.8035294117647,0.528950982584427,"ox_during","all predictors w/o coordinates","k_index"
12.0829411764706,0.529345602930297,"ox_during","all predictors w/o coordinates","k_index"
12.3623529411765,0.531583126336115,"ox_during","all predictors w/o coordinates","k_index"
12.6417647058824,0.532252565638146,"ox_during","all predictors w/o coordinates","k_index"
12.9211764705882,0.536697901079051,"ox_during","all predictors w/o coordinates","k_index"
13.2005882352941,0.53689162260506,"ox_during","all predictors w/o coordinates","k_index"
13.48,0.537694061415915,"ox_during","all predictors w/o coordinates","k_index"
