"wd_m","yhat","predictors","model","index"
0.08,0.336356627974388,"wd_m","v + wd w/o coordinates","rel_abundance"
0.099,0.337787514015395,"wd_m","v + wd w/o coordinates","rel_abundance"
0.118,0.291608779824687,"wd_m","v + wd w/o coordinates","rel_abundance"
0.137,0.267525003588338,"wd_m","v + wd w/o coordinates","rel_abundance"
0.156,0.250741438089288,"wd_m","v + wd w/o coordinates","rel_abundance"
0.175,0.230936065068963,"wd_m","v + wd w/o coordinates","rel_abundance"
0.194,0.225083973168955,"wd_m","v + wd w/o coordinates","rel_abundance"
0.213,0.233787785271125,"wd_m","v + wd w/o coordinates","rel_abundance"
0.232,0.234601942033436,"wd_m","v + wd w/o coordinates","rel_abundance"
0.251,0.296636523630975,"wd_m","v + wd w/o coordinates","rel_abundance"
0.27,0.256485925566247,"wd_m","v + wd w/o coordinates","rel_abundance"
0.289,0.215407247257584,"wd_m","v + wd w/o coordinates","rel_abundance"
0.308,0.211188039294475,"wd_m","v + wd w/o coordinates","rel_abundance"
0.327,0.19826076395123,"wd_m","v + wd w/o coordinates","rel_abundance"
0.346,0.196904381120631,"wd_m","v + wd w/o coordinates","rel_abundance"
0.365,0.202562053560036,"wd_m","v + wd w/o coordinates","rel_abundance"
0.384,0.229527258511064,"wd_m","v + wd w/o coordinates","rel_abundance"
0.403,0.202467030915817,"wd_m","v + wd w/o coordinates","rel_abundance"
0.422,0.161478156495354,"wd_m","v + wd w/o coordinates","rel_abundance"
0.441,0.143128946188726,"wd_m","v + wd w/o coordinates","rel_abundance"
0.46,0.144631176862295,"wd_m","v + wd w/o coordinates","rel_abundance"
0.479,0.154854505754752,"wd_m","v + wd w/o coordinates","rel_abundance"
0.498,0.165961078568994,"wd_m","v + wd w/o coordinates","rel_abundance"
0.517,0.144349509511029,"wd_m","v + wd w/o coordinates","rel_abundance"
0.536,0.152272076791885,"wd_m","v + wd w/o coordinates","rel_abundance"
0.555,0.15566272048,"wd_m","v + wd w/o coordinates","rel_abundance"
0.574,0.148083144840588,"wd_m","v + wd w/o coordinates","rel_abundance"
0.593,0.155858535930767,"wd_m","v + wd w/o coordinates","rel_abundance"
0.612,0.12221939829221,"wd_m","v + wd w/o coordinates","rel_abundance"
0.631,0.120543060228469,"wd_m","v + wd w/o coordinates","rel_abundance"
0.65,0.112196252144726,"wd_m","v + wd w/o coordinates","rel_abundance"
0.669,0.105715292100222,"wd_m","v + wd w/o coordinates","rel_abundance"
0.688,0.10218477230577,"wd_m","v + wd w/o coordinates","rel_abundance"
0.707,0.10101781719221,"wd_m","v + wd w/o coordinates","rel_abundance"
0.726,0.0984611844168459,"wd_m","v + wd w/o coordinates","rel_abundance"
0.745,0.0993734164299967,"wd_m","v + wd w/o coordinates","rel_abundance"
0.764,0.0991772357879931,"wd_m","v + wd w/o coordinates","rel_abundance"
0.783,0.0977448734483547,"wd_m","v + wd w/o coordinates","rel_abundance"
0.802,0.0972081372969588,"wd_m","v + wd w/o coordinates","rel_abundance"
0.821,0.0970030456842753,"wd_m","v + wd w/o coordinates","rel_abundance"
0.84,0.0968700642131129,"wd_m","v + wd w/o coordinates","rel_abundance"
0.859,0.0972867373039924,"wd_m","v + wd w/o coordinates","rel_abundance"
0.878,0.0973249425484286,"wd_m","v + wd w/o coordinates","rel_abundance"
0.897,0.0971143968354394,"wd_m","v + wd w/o coordinates","rel_abundance"
0.916,0.0981385371439704,"wd_m","v + wd w/o coordinates","rel_abundance"
0.935,0.098557404693045,"wd_m","v + wd w/o coordinates","rel_abundance"
0.954,0.098557404693045,"wd_m","v + wd w/o coordinates","rel_abundance"
0.973,0.098557404693045,"wd_m","v + wd w/o coordinates","rel_abundance"
0.992,0.098557404693045,"wd_m","v + wd w/o coordinates","rel_abundance"
1.011,0.098557404693045,"wd_m","v + wd w/o coordinates","rel_abundance"
1.03,0.098557404693045,"wd_m","v + wd w/o coordinates","rel_abundance"
