"velocity","yhat","predictors","model","index"
0.01,992.928777116402,"velocity","velocity w/ coordinates","abundance"
0.0414,952.91358595679,"velocity","velocity w/ coordinates","abundance"
0.0728,949.025915432099,"velocity","velocity w/ coordinates","abundance"
0.1042,944.730547519841,"velocity","velocity w/ coordinates","abundance"
0.1356,891.009542118607,"velocity","velocity w/ coordinates","abundance"
0.167,881.384716093474,"velocity","velocity w/ coordinates","abundance"
0.1984,873.674429739859,"velocity","velocity w/ coordinates","abundance"
0.2298,872.940539417989,"velocity","velocity w/ coordinates","abundance"
0.2612,858.350637488977,"velocity","velocity w/ coordinates","abundance"
0.2926,849.35562037037,"velocity","velocity w/ coordinates","abundance"
0.324,847.218278571429,"velocity","velocity w/ coordinates","abundance"
0.3554,829.685960758377,"velocity","velocity w/ coordinates","abundance"
0.3868,821.104587907848,"velocity","velocity w/ coordinates","abundance"
0.4182,820.032543044533,"velocity","velocity w/ coordinates","abundance"
0.4496,828.405870271164,"velocity","velocity w/ coordinates","abundance"
0.481,803.698184347443,"velocity","velocity w/ coordinates","abundance"
0.5124,790.506301146384,"velocity","velocity w/ coordinates","abundance"
0.5438,746.425115729718,"velocity","velocity w/ coordinates","abundance"
0.5752,733.164522563933,"velocity","velocity w/ coordinates","abundance"
0.6066,724.645075253527,"velocity","velocity w/ coordinates","abundance"
0.638,709.49058234127,"velocity","velocity w/ coordinates","abundance"
0.6694,680.895552502205,"velocity","velocity w/ coordinates","abundance"
0.7008,669.309176840829,"velocity","velocity w/ coordinates","abundance"
0.7322,667.903671858466,"velocity","velocity w/ coordinates","abundance"
0.7636,668.744571880511,"velocity","velocity w/ coordinates","abundance"
0.795,672.908078395062,"velocity","velocity w/ coordinates","abundance"
0.8264,676.634277336861,"velocity","velocity w/ coordinates","abundance"
0.8578,677.463694312169,"velocity","velocity w/ coordinates","abundance"
0.8892,679.430389219577,"velocity","velocity w/ coordinates","abundance"
0.9206,683.097015873016,"velocity","velocity w/ coordinates","abundance"
0.952,684.010926752646,"velocity","velocity w/ coordinates","abundance"
0.9834,686.619807264109,"velocity","velocity w/ coordinates","abundance"
1.0148,686.743470160935,"velocity","velocity w/ coordinates","abundance"
1.0462,689.520663602293,"velocity","velocity w/ coordinates","abundance"
1.0776,691.548616578483,"velocity","velocity w/ coordinates","abundance"
1.109,691.489414197531,"velocity","velocity w/ coordinates","abundance"
1.1404,692.835502248677,"velocity","velocity w/ coordinates","abundance"
1.1718,693.339415167549,"velocity","velocity w/ coordinates","abundance"
1.2032,693.339415167549,"velocity","velocity w/ coordinates","abundance"
1.2346,693.339415167549,"velocity","velocity w/ coordinates","abundance"
1.266,693.339415167549,"velocity","velocity w/ coordinates","abundance"
1.2974,693.339415167549,"velocity","velocity w/ coordinates","abundance"
1.3288,693.339415167549,"velocity","velocity w/ coordinates","abundance"
1.3602,693.339415167549,"velocity","velocity w/ coordinates","abundance"
1.3916,693.339415167549,"velocity","velocity w/ coordinates","abundance"
1.423,693.351512389771,"velocity","velocity w/ coordinates","abundance"
1.4544,693.351512389771,"velocity","velocity w/ coordinates","abundance"
1.4858,693.351512389771,"velocity","velocity w/ coordinates","abundance"
1.5172,693.351512389771,"velocity","velocity w/ coordinates","abundance"
1.5486,693.351512389771,"velocity","velocity w/ coordinates","abundance"
1.58,693.475327204586,"velocity","velocity w/ coordinates","abundance"
