"velocity","yhat","predictors","model","index"
0.01,830.021885243876,"velocity","sampling w/o coordinates","abundance"
0.0478,778.587817683011,"velocity","sampling w/o coordinates","abundance"
0.0856,769.446092461053,"velocity","sampling w/o coordinates","abundance"
0.1234,773.205851603223,"velocity","sampling w/o coordinates","abundance"
0.1612,749.798879475068,"velocity","sampling w/o coordinates","abundance"
0.199,748.678554619781,"velocity","sampling w/o coordinates","abundance"
0.2368,748.623079971626,"velocity","sampling w/o coordinates","abundance"
0.2746,754.511476301229,"velocity","sampling w/o coordinates","abundance"
0.3124,757.859552428013,"velocity","sampling w/o coordinates","abundance"
0.3502,743.982090737377,"velocity","sampling w/o coordinates","abundance"
0.388,735.237374514016,"velocity","sampling w/o coordinates","abundance"
0.4258,736.86378791354,"velocity","sampling w/o coordinates","abundance"
0.4636,744.555905485719,"velocity","sampling w/o coordinates","abundance"
0.5014,735.641726144677,"velocity","sampling w/o coordinates","abundance"
0.5392,723.944898439032,"velocity","sampling w/o coordinates","abundance"
0.577,718.671482941754,"velocity","sampling w/o coordinates","abundance"
0.6148,714.588942245387,"velocity","sampling w/o coordinates","abundance"
0.6526,709.098259008047,"velocity","sampling w/o coordinates","abundance"
0.6904,692.515953453855,"velocity","sampling w/o coordinates","abundance"
0.7282,693.945090103276,"velocity","sampling w/o coordinates","abundance"
0.766,695.050026916497,"velocity","sampling w/o coordinates","abundance"
0.8038,705.974118814773,"velocity","sampling w/o coordinates","abundance"
0.8416,704.812963867373,"velocity","sampling w/o coordinates","abundance"
0.8794,701.660028285151,"velocity","sampling w/o coordinates","abundance"
0.9172,701.481001845166,"velocity","sampling w/o coordinates","abundance"
0.955,700.825610276233,"velocity","sampling w/o coordinates","abundance"
0.9928,699.00485454849,"velocity","sampling w/o coordinates","abundance"
1.0306,698.780351915816,"velocity","sampling w/o coordinates","abundance"
1.0684,700.623476310164,"velocity","sampling w/o coordinates","abundance"
1.1062,699.128039185546,"velocity","sampling w/o coordinates","abundance"
1.144,697.821701682485,"velocity","sampling w/o coordinates","abundance"
1.1818,697.296597904018,"velocity","sampling w/o coordinates","abundance"
1.2196,697.919187503095,"velocity","sampling w/o coordinates","abundance"
1.2574,697.558044654317,"velocity","sampling w/o coordinates","abundance"
1.2952,697.6052931789,"velocity","sampling w/o coordinates","abundance"
1.333,696.97433956271,"velocity","sampling w/o coordinates","abundance"
1.3708,696.879258644835,"velocity","sampling w/o coordinates","abundance"
1.4086,696.111483119395,"velocity","sampling w/o coordinates","abundance"
1.4464,695.807505583163,"velocity","sampling w/o coordinates","abundance"
1.4842,695.967532394757,"velocity","sampling w/o coordinates","abundance"
1.522,695.967532394757,"velocity","sampling w/o coordinates","abundance"
1.5598,696.343841918566,"velocity","sampling w/o coordinates","abundance"
1.5976,696.343841918566,"velocity","sampling w/o coordinates","abundance"
1.6354,696.370833636993,"velocity","sampling w/o coordinates","abundance"
1.6732,696.370833636993,"velocity","sampling w/o coordinates","abundance"
1.711,696.370833636993,"velocity","sampling w/o coordinates","abundance"
1.7488,696.370833636993,"velocity","sampling w/o coordinates","abundance"
1.7866,695.085520841364,"velocity","sampling w/o coordinates","abundance"
1.8244,695.085520841364,"velocity","sampling w/o coordinates","abundance"
1.8622,695.085520841364,"velocity","sampling w/o coordinates","abundance"
1.9,695.085520841364,"velocity","sampling w/o coordinates","abundance"
