"cpom_cover","yhat","predictors","model","index"
1,0.193254205348834,"cpom_cover","all predictors w/ coordinates","rel_abundance"
2,0.226441111638518,"cpom_cover","all predictors w/ coordinates","rel_abundance"
3,0.243165166987997,"cpom_cover","all predictors w/ coordinates","rel_abundance"
