"turb_during","yhat","predictors","model","index"
0.37,751.875506657848,"turb_during","all predictors w/o coordinates","abundance"
7.58352941176471,796.821764462081,"turb_during","all predictors w/o coordinates","abundance"
14.7970588235294,801.737471869489,"turb_during","all predictors w/o coordinates","abundance"
22.0105882352941,801.737471869489,"turb_during","all predictors w/o coordinates","abundance"
29.2241176470588,801.737471869489,"turb_during","all predictors w/o coordinates","abundance"
36.4376470588235,801.737471869489,"turb_during","all predictors w/o coordinates","abundance"
43.6511764705882,801.737471869489,"turb_during","all predictors w/o coordinates","abundance"
50.8647058823529,801.737471869489,"turb_during","all predictors w/o coordinates","abundance"
58.0782352941176,801.737471869489,"turb_during","all predictors w/o coordinates","abundance"
65.2917647058824,801.078667857143,"turb_during","all predictors w/o coordinates","abundance"
72.5052941176471,798.695038227513,"turb_during","all predictors w/o coordinates","abundance"
79.7188235294118,798.695038227513,"turb_during","all predictors w/o coordinates","abundance"
86.9323529411765,798.695038227513,"turb_during","all predictors w/o coordinates","abundance"
94.1458823529412,798.695038227513,"turb_during","all predictors w/o coordinates","abundance"
101.359411764706,798.695038227513,"turb_during","all predictors w/o coordinates","abundance"
108.572941176471,798.695038227513,"turb_during","all predictors w/o coordinates","abundance"
115.786470588235,798.695038227513,"turb_during","all predictors w/o coordinates","abundance"
123,798.695038227513,"turb_during","all predictors w/o coordinates","abundance"
