"clog_6_class_int","yhat","predictors","model","index"
0,2.50160152922833,"clog_6_class","sampling w/ coordinates","shannon_index"
1,2.5087581463919,"clog_6_class","sampling w/ coordinates","shannon_index"
2,2.51060616962587,"clog_6_class","sampling w/ coordinates","shannon_index"
3,2.54094749659179,"clog_6_class","sampling w/ coordinates","shannon_index"
4,2.55653835285425,"clog_6_class","sampling w/ coordinates","shannon_index"
5,2.54615434222313,"clog_6_class","sampling w/ coordinates","shannon_index"
6,2.53479626953854,"clog_6_class","sampling w/ coordinates","shannon_index"
