"dist_w","yhat","predictors","model","index"
0.2,0.248636651298274,"dist_w","sampling w/o coordinates","rel_abundance"
0.826,0.20619226295663,"dist_w","sampling w/o coordinates","rel_abundance"
1.452,0.226595231912274,"dist_w","sampling w/o coordinates","rel_abundance"
2.078,0.237270825421033,"dist_w","sampling w/o coordinates","rel_abundance"
2.704,0.236871035364659,"dist_w","sampling w/o coordinates","rel_abundance"
3.33,0.239448149944993,"dist_w","sampling w/o coordinates","rel_abundance"
3.956,0.232542258889779,"dist_w","sampling w/o coordinates","rel_abundance"
4.582,0.230563875625207,"dist_w","sampling w/o coordinates","rel_abundance"
5.208,0.234693501090658,"dist_w","sampling w/o coordinates","rel_abundance"
5.834,0.233567385502376,"dist_w","sampling w/o coordinates","rel_abundance"
6.46,0.232525753640178,"dist_w","sampling w/o coordinates","rel_abundance"
7.086,0.234086825255898,"dist_w","sampling w/o coordinates","rel_abundance"
7.712,0.233733130699914,"dist_w","sampling w/o coordinates","rel_abundance"
8.338,0.230159819328591,"dist_w","sampling w/o coordinates","rel_abundance"
8.964,0.225974145615338,"dist_w","sampling w/o coordinates","rel_abundance"
9.59,0.221589416278985,"dist_w","sampling w/o coordinates","rel_abundance"
10.216,0.219690962708083,"dist_w","sampling w/o coordinates","rel_abundance"
10.842,0.218780775028078,"dist_w","sampling w/o coordinates","rel_abundance"
11.468,0.219865941402057,"dist_w","sampling w/o coordinates","rel_abundance"
12.094,0.220375133570338,"dist_w","sampling w/o coordinates","rel_abundance"
12.72,0.221591529665866,"dist_w","sampling w/o coordinates","rel_abundance"
13.346,0.22273276001215,"dist_w","sampling w/o coordinates","rel_abundance"
13.972,0.224919702641774,"dist_w","sampling w/o coordinates","rel_abundance"
14.598,0.225288752817373,"dist_w","sampling w/o coordinates","rel_abundance"
15.224,0.225131115889636,"dist_w","sampling w/o coordinates","rel_abundance"
15.85,0.22536814517841,"dist_w","sampling w/o coordinates","rel_abundance"
16.476,0.22544724089296,"dist_w","sampling w/o coordinates","rel_abundance"
17.102,0.225376180764558,"dist_w","sampling w/o coordinates","rel_abundance"
17.728,0.22591149955448,"dist_w","sampling w/o coordinates","rel_abundance"
18.354,0.225946261722972,"dist_w","sampling w/o coordinates","rel_abundance"
18.98,0.225946261722972,"dist_w","sampling w/o coordinates","rel_abundance"
19.606,0.225303862027932,"dist_w","sampling w/o coordinates","rel_abundance"
20.232,0.225454532581827,"dist_w","sampling w/o coordinates","rel_abundance"
20.858,0.225454532581827,"dist_w","sampling w/o coordinates","rel_abundance"
21.484,0.229938790040172,"dist_w","sampling w/o coordinates","rel_abundance"
22.11,0.240136240271554,"dist_w","sampling w/o coordinates","rel_abundance"
22.736,0.251809420819948,"dist_w","sampling w/o coordinates","rel_abundance"
23.362,0.251809420819948,"dist_w","sampling w/o coordinates","rel_abundance"
23.988,0.251809420819948,"dist_w","sampling w/o coordinates","rel_abundance"
24.614,0.251809420819948,"dist_w","sampling w/o coordinates","rel_abundance"
25.24,0.251809420819948,"dist_w","sampling w/o coordinates","rel_abundance"
25.866,0.251809420819948,"dist_w","sampling w/o coordinates","rel_abundance"
26.492,0.251809420819948,"dist_w","sampling w/o coordinates","rel_abundance"
27.118,0.251809420819948,"dist_w","sampling w/o coordinates","rel_abundance"
27.744,0.251809420819948,"dist_w","sampling w/o coordinates","rel_abundance"
28.37,0.251809420819948,"dist_w","sampling w/o coordinates","rel_abundance"
28.996,0.251809420819948,"dist_w","sampling w/o coordinates","rel_abundance"
29.622,0.251809420819948,"dist_w","sampling w/o coordinates","rel_abundance"
30.248,0.251809420819948,"dist_w","sampling w/o coordinates","rel_abundance"
30.874,0.251809420819948,"dist_w","sampling w/o coordinates","rel_abundance"
31.5,0.251809420819948,"dist_w","sampling w/o coordinates","rel_abundance"
