"ox_during","yhat","predictors","model","index"
8.73,745.596376840829,"ox_during","all predictors w/ coordinates","abundance"
9.00941176470588,745.596376840829,"ox_during","all predictors w/ coordinates","abundance"
9.28882352941176,745.596376840829,"ox_during","all predictors w/ coordinates","abundance"
9.56823529411765,745.596376840829,"ox_during","all predictors w/ coordinates","abundance"
9.84764705882353,744.577282705027,"ox_during","all predictors w/ coordinates","abundance"
10.1270588235294,745.204220976631,"ox_during","all predictors w/ coordinates","abundance"
10.4064705882353,745.057452458113,"ox_during","all predictors w/ coordinates","abundance"
10.6858823529412,748.256960174162,"ox_during","all predictors w/ coordinates","abundance"
10.9652941176471,749.113942427249,"ox_during","all predictors w/ coordinates","abundance"
11.2447058823529,750.690720205026,"ox_during","all predictors w/ coordinates","abundance"
11.5241176470588,751.24536758157,"ox_during","all predictors w/ coordinates","abundance"
11.8035294117647,750.841838260582,"ox_during","all predictors w/ coordinates","abundance"
12.0829411764706,752.565532705026,"ox_during","all predictors w/ coordinates","abundance"
12.3623529411765,754.969203428131,"ox_during","all predictors w/ coordinates","abundance"
12.6417647058824,755.263490465168,"ox_during","all predictors w/ coordinates","abundance"
12.9211764705882,772.29767055776,"ox_during","all predictors w/ coordinates","abundance"
13.2005882352941,799.752710526896,"ox_during","all predictors w/ coordinates","abundance"
13.48,828.385157440476,"ox_during","all predictors w/ coordinates","abundance"
