"conduct_before","yhat","predictors","model","index"
28.8,0.524414879418651,"conduct_before","sampling w/o coordinates","k_index"
61.2235294117647,0.524414879418651,"conduct_before","sampling w/o coordinates","k_index"
93.6470588235294,0.524414879418651,"conduct_before","sampling w/o coordinates","k_index"
126.070588235294,0.524414879418651,"conduct_before","sampling w/o coordinates","k_index"
158.494117647059,0.524414879418651,"conduct_before","sampling w/o coordinates","k_index"
190.917647058824,0.524414879418651,"conduct_before","sampling w/o coordinates","k_index"
223.341176470588,0.524414879418651,"conduct_before","sampling w/o coordinates","k_index"
255.764705882353,0.524414879418651,"conduct_before","sampling w/o coordinates","k_index"
288.188235294118,0.524667254953076,"conduct_before","sampling w/o coordinates","k_index"
320.611764705882,0.52508521888888,"conduct_before","sampling w/o coordinates","k_index"
353.035294117647,0.534804542092725,"conduct_before","sampling w/o coordinates","k_index"
385.458823529412,0.535399131942406,"conduct_before","sampling w/o coordinates","k_index"
417.882352941177,0.53474524610795,"conduct_before","sampling w/o coordinates","k_index"
450.305882352941,0.535956670325336,"conduct_before","sampling w/o coordinates","k_index"
482.729411764706,0.538033103124083,"conduct_before","sampling w/o coordinates","k_index"
515.152941176471,0.540133306573369,"conduct_before","sampling w/o coordinates","k_index"
547.576470588235,0.537479067346862,"conduct_before","sampling w/o coordinates","k_index"
580,0.537479067346862,"conduct_before","sampling w/o coordinates","k_index"
