"cat_velocity","yhat","predictors","model","index"
1,2.44757464202974,"cat_velocity","sampling w/ coordinates","shannon_index"
2,2.47654545339796,"cat_velocity","sampling w/ coordinates","shannon_index"
3,2.51770649568332,"cat_velocity","sampling w/ coordinates","shannon_index"
4,2.52478972312826,"cat_velocity","sampling w/ coordinates","shannon_index"
5,2.518720175403,"cat_velocity","sampling w/ coordinates","shannon_index"
