"cpom_cover","yhat","predictors","model","index"
1,0.188006776292308,"cpom_cover","sampling w/ coordinates","rel_abundance"
2,0.524727695656043,"cpom_cover","sampling w/ coordinates","rel_abundance"
3,0.617213327023718,"cpom_cover","sampling w/ coordinates","rel_abundance"
