"clog_3_class_int","yhat","predictors","model","index"
0,768.186762556163,"clog_3_class","all predictors w/ coordinates","abundance"
1,724.998831969486,"clog_3_class","all predictors w/ coordinates","abundance"
2,710.36187812179,"clog_3_class","all predictors w/ coordinates","abundance"
