"y","yhat","predictors","model","index"
1118905.656,2.18327353418867,"y","v + wd w/ coordinates","shannon_index"
1121771.19458,2.47335139635414,"y","v + wd w/ coordinates","shannon_index"
1124636.73316,2.49020524811216,"y","v + wd w/ coordinates","shannon_index"
1127502.27174,2.50081837709107,"y","v + wd w/ coordinates","shannon_index"
1130367.81032,2.531568756466,"y","v + wd w/ coordinates","shannon_index"
1133233.3489,2.531568756466,"y","v + wd w/ coordinates","shannon_index"
1136098.88748,2.53657780885339,"y","v + wd w/ coordinates","shannon_index"
1138964.42606,2.53657780885339,"y","v + wd w/ coordinates","shannon_index"
1141829.96464,2.53657780885339,"y","v + wd w/ coordinates","shannon_index"
1144695.50322,2.53897062453135,"y","v + wd w/ coordinates","shannon_index"
1147561.0418,2.55315756207627,"y","v + wd w/ coordinates","shannon_index"
1150426.58038,2.55433016123666,"y","v + wd w/ coordinates","shannon_index"
1153292.11896,2.57907386786931,"y","v + wd w/ coordinates","shannon_index"
1156157.65754,2.57921483235927,"y","v + wd w/ coordinates","shannon_index"
1159023.19612,2.57517534983821,"y","v + wd w/ coordinates","shannon_index"
1161888.7347,2.57643859564586,"y","v + wd w/ coordinates","shannon_index"
1164754.27328,2.5766070200672,"y","v + wd w/ coordinates","shannon_index"
1167619.81186,2.57643051503122,"y","v + wd w/ coordinates","shannon_index"
1170485.35044,2.57782795958141,"y","v + wd w/ coordinates","shannon_index"
1173350.88902,2.57782795958141,"y","v + wd w/ coordinates","shannon_index"
1176216.4276,2.54310540567249,"y","v + wd w/ coordinates","shannon_index"
1179081.96618,2.53956557134403,"y","v + wd w/ coordinates","shannon_index"
1181947.50476,2.55848641778052,"y","v + wd w/ coordinates","shannon_index"
1184813.04334,2.56892763239225,"y","v + wd w/ coordinates","shannon_index"
1187678.58192,2.50753212540538,"y","v + wd w/ coordinates","shannon_index"
1190544.1205,2.50319269569503,"y","v + wd w/ coordinates","shannon_index"
1193409.65908,2.50038801503566,"y","v + wd w/ coordinates","shannon_index"
1196275.19766,2.49406465649672,"y","v + wd w/ coordinates","shannon_index"
1199140.73624,2.47344451973394,"y","v + wd w/ coordinates","shannon_index"
1202006.27482,2.48974431851725,"y","v + wd w/ coordinates","shannon_index"
1204871.8134,2.53632337465508,"y","v + wd w/ coordinates","shannon_index"
1207737.35198,2.53632337465508,"y","v + wd w/ coordinates","shannon_index"
1210602.89056,2.53632337465508,"y","v + wd w/ coordinates","shannon_index"
1213468.42914,2.53618616544503,"y","v + wd w/ coordinates","shannon_index"
1216333.96772,2.5362722837943,"y","v + wd w/ coordinates","shannon_index"
1219199.5063,2.5370579431319,"y","v + wd w/ coordinates","shannon_index"
1222065.04488,2.53797762803967,"y","v + wd w/ coordinates","shannon_index"
1224930.58346,2.54618304391203,"y","v + wd w/ coordinates","shannon_index"
1227796.12204,2.56873824860236,"y","v + wd w/ coordinates","shannon_index"
1230661.66062,2.66336169580997,"y","v + wd w/ coordinates","shannon_index"
1233527.1992,2.67316718315032,"y","v + wd w/ coordinates","shannon_index"
1236392.73778,2.67316718315032,"y","v + wd w/ coordinates","shannon_index"
1239258.27636,2.67316718315032,"y","v + wd w/ coordinates","shannon_index"
1242123.81494,2.67316718315032,"y","v + wd w/ coordinates","shannon_index"
1244989.35352,2.67316718315032,"y","v + wd w/ coordinates","shannon_index"
1247854.8921,2.67316718315032,"y","v + wd w/ coordinates","shannon_index"
1250720.43068,2.67316718315032,"y","v + wd w/ coordinates","shannon_index"
1253585.96926,2.67338700176705,"y","v + wd w/ coordinates","shannon_index"
1256451.50784,2.67338700176705,"y","v + wd w/ coordinates","shannon_index"
1259317.04642,2.66987506495221,"y","v + wd w/ coordinates","shannon_index"
1262182.585,2.66569436919812,"y","v + wd w/ coordinates","shannon_index"
