"y","yhat","predictors","model","index"
1118905.656,0.496207832324284,"y","velocity w/ coordinates","shannon index"
1121771.19458,0.575539581477642,"y","velocity w/ coordinates","shannon index"
1124636.73316,0.580878365232989,"y","velocity w/ coordinates","shannon index"
1127502.27174,0.580710362643003,"y","velocity w/ coordinates","shannon index"
1130367.81032,0.581760093431782,"y","velocity w/ coordinates","shannon index"
1133233.3489,0.581760093431782,"y","velocity w/ coordinates","shannon index"
1136098.88748,0.56540036049706,"y","velocity w/ coordinates","shannon index"
1138964.42606,0.56540036049706,"y","velocity w/ coordinates","shannon index"
1141829.96464,0.56540036049706,"y","velocity w/ coordinates","shannon index"
1144695.50322,0.56540036049706,"y","velocity w/ coordinates","shannon index"
1147561.0418,0.565513014103527,"y","velocity w/ coordinates","shannon index"
1150426.58038,0.565497893840075,"y","velocity w/ coordinates","shannon index"
1153292.11896,0.550959572885875,"y","velocity w/ coordinates","shannon index"
1156157.65754,0.550959572885875,"y","velocity w/ coordinates","shannon index"
1159023.19612,0.550713393561266,"y","velocity w/ coordinates","shannon index"
1161888.7347,0.550713393561266,"y","velocity w/ coordinates","shannon index"
1164754.27328,0.550713393561266,"y","velocity w/ coordinates","shannon index"
1167619.81186,0.550713393561266,"y","velocity w/ coordinates","shannon index"
1170485.35044,0.558015255326474,"y","velocity w/ coordinates","shannon index"
1173350.88902,0.558015255326474,"y","velocity w/ coordinates","shannon index"
1176216.4276,0.556757695558998,"y","velocity w/ coordinates","shannon index"
1179081.96618,0.556757695558998,"y","velocity w/ coordinates","shannon index"
1181947.50476,0.573359699574886,"y","velocity w/ coordinates","shannon index"
1184813.04334,0.57629833329055,"y","velocity w/ coordinates","shannon index"
1187678.58192,0.453795960586932,"y","velocity w/ coordinates","shannon index"
1190544.1205,0.45386528465207,"y","velocity w/ coordinates","shannon index"
1193409.65908,0.463635956937516,"y","velocity w/ coordinates","shannon index"
1196275.19766,0.439745975934245,"y","velocity w/ coordinates","shannon index"
1199140.73624,0.423442367257343,"y","velocity w/ coordinates","shannon index"
1202006.27482,0.423663922689027,"y","velocity w/ coordinates","shannon index"
1204871.8134,0.497809641477134,"y","velocity w/ coordinates","shannon index"
1207737.35198,0.497809641477134,"y","velocity w/ coordinates","shannon index"
1210602.89056,0.497809641477134,"y","velocity w/ coordinates","shannon index"
1213468.42914,0.497809641477134,"y","velocity w/ coordinates","shannon index"
1216333.96772,0.497809641477134,"y","velocity w/ coordinates","shannon index"
1219199.5063,0.497809641477134,"y","velocity w/ coordinates","shannon index"
1222065.04488,0.497856194084441,"y","velocity w/ coordinates","shannon index"
1224930.58346,0.497856194084441,"y","velocity w/ coordinates","shannon index"
1227796.12204,0.498031737489833,"y","velocity w/ coordinates","shannon index"
1230661.66062,0.570943238144672,"y","velocity w/ coordinates","shannon index"
1233527.1992,0.571182537823915,"y","velocity w/ coordinates","shannon index"
1236392.73778,0.571182537823915,"y","velocity w/ coordinates","shannon index"
1239258.27636,0.571182537823915,"y","velocity w/ coordinates","shannon index"
1242123.81494,0.571182537823915,"y","velocity w/ coordinates","shannon index"
1244989.35352,0.571182537823915,"y","velocity w/ coordinates","shannon index"
1247854.8921,0.571182537823915,"y","velocity w/ coordinates","shannon index"
1250720.43068,0.571182537823915,"y","velocity w/ coordinates","shannon index"
1253585.96926,0.635242910020881,"y","velocity w/ coordinates","shannon index"
1256451.50784,0.635242910020881,"y","velocity w/ coordinates","shannon index"
1259317.04642,0.630920980677561,"y","velocity w/ coordinates","shannon index"
1262182.585,0.614100568962318,"y","velocity w/ coordinates","shannon index"
