"alg_cover","yhat","predictors","model","index"
1,0.528022712022987,"alg_cover","all predictors w/ coordinates","k_index"
2,0.530671317587517,"alg_cover","all predictors w/ coordinates","k_index"
3,0.535986828142266,"alg_cover","all predictors w/ coordinates","k_index"
4,0.535674356543771,"alg_cover","all predictors w/ coordinates","k_index"
5,0.537414520528687,"alg_cover","all predictors w/ coordinates","k_index"
