"ox_after","yhat","predictors","model","index"
8.05,0.541671638552477,"ox_after","sampling w/o coordinates","k_index"
8.30363636363636,0.541671638552477,"ox_after","sampling w/o coordinates","k_index"
8.55727272727273,0.541671638552477,"ox_after","sampling w/o coordinates","k_index"
8.81090909090909,0.541671638552477,"ox_after","sampling w/o coordinates","k_index"
9.06454545454546,0.541671638552477,"ox_after","sampling w/o coordinates","k_index"
9.31818181818182,0.541671638552477,"ox_after","sampling w/o coordinates","k_index"
9.57181818181818,0.541671638552477,"ox_after","sampling w/o coordinates","k_index"
9.82545454545455,0.541671638552477,"ox_after","sampling w/o coordinates","k_index"
10.0790909090909,0.541671638552477,"ox_after","sampling w/o coordinates","k_index"
10.3327272727273,0.541671638552477,"ox_after","sampling w/o coordinates","k_index"
10.5863636363636,0.541671638552477,"ox_after","sampling w/o coordinates","k_index"
10.84,0.541671638552477,"ox_after","sampling w/o coordinates","k_index"
11.0936363636364,0.543132131406363,"ox_after","sampling w/o coordinates","k_index"
11.3472727272727,0.541361567442832,"ox_after","sampling w/o coordinates","k_index"
11.6009090909091,0.541361567442832,"ox_after","sampling w/o coordinates","k_index"
11.8545454545455,0.540592726374018,"ox_after","sampling w/o coordinates","k_index"
12.1081818181818,0.540592726374018,"ox_after","sampling w/o coordinates","k_index"
12.3618181818182,0.540592726374018,"ox_after","sampling w/o coordinates","k_index"
12.6154545454545,0.540592726374018,"ox_after","sampling w/o coordinates","k_index"
12.8690909090909,0.540592726374018,"ox_after","sampling w/o coordinates","k_index"
13.1227272727273,0.540592726374018,"ox_after","sampling w/o coordinates","k_index"
13.3763636363636,0.540592726374018,"ox_after","sampling w/o coordinates","k_index"
13.63,0.540592726374018,"ox_after","sampling w/o coordinates","k_index"
