"clog_6_class_int","yhat","predictors","model","index"
0,2.6692484588432,"clog_6_class","sampling w/o coordinates","shannon_index"
1,2.67479896175861,"clog_6_class","sampling w/o coordinates","shannon_index"
2,2.66761378679118,"clog_6_class","sampling w/o coordinates","shannon_index"
3,2.67011562910254,"clog_6_class","sampling w/o coordinates","shannon_index"
4,2.7043037136522,"clog_6_class","sampling w/o coordinates","shannon_index"
5,2.69720919866172,"clog_6_class","sampling w/o coordinates","shannon_index"
6,2.67227780157042,"clog_6_class","sampling w/o coordinates","shannon_index"
