"clog_6_class_int","yhat","predictors","model","index"
0,801.142086956522,"clog_6_class","sampling w/o coordinates","abundance"
1,768.412536231884,"clog_6_class","sampling w/o coordinates","abundance"
2,727.589442028986,"clog_6_class","sampling w/o coordinates","abundance"
3,696.019673913043,"clog_6_class","sampling w/o coordinates","abundance"
4,609.51515942029,"clog_6_class","sampling w/o coordinates","abundance"
5,573.770405797101,"clog_6_class","sampling w/o coordinates","abundance"
6,574.191449275362,"clog_6_class","sampling w/o coordinates","abundance"
