"z","yhat","predictors","model","index"
229.672,2.55067668908236,"z","sampling w/o coordinates","shannon_index"
253.0755,2.62029574730035,"z","sampling w/o coordinates","shannon_index"
276.479,2.63074987136843,"z","sampling w/o coordinates","shannon_index"
299.8825,2.6353206053924,"z","sampling w/o coordinates","shannon_index"
323.286,2.6353206053924,"z","sampling w/o coordinates","shannon_index"
346.6895,2.63630007831825,"z","sampling w/o coordinates","shannon_index"
370.093,2.64951720337392,"z","sampling w/o coordinates","shannon_index"
393.4965,2.65098859768529,"z","sampling w/o coordinates","shannon_index"
416.9,2.65153142374072,"z","sampling w/o coordinates","shannon_index"
440.3035,2.65200228126575,"z","sampling w/o coordinates","shannon_index"
463.707,2.65225599269984,"z","sampling w/o coordinates","shannon_index"
487.1105,2.65053440269407,"z","sampling w/o coordinates","shannon_index"
510.514,2.65009990943404,"z","sampling w/o coordinates","shannon_index"
533.9175,2.65282103346325,"z","sampling w/o coordinates","shannon_index"
557.321,2.67268961394732,"z","sampling w/o coordinates","shannon_index"
580.7245,2.71591710627047,"z","sampling w/o coordinates","shannon_index"
604.128,2.7172431369383,"z","sampling w/o coordinates","shannon_index"
627.5315,2.71786736846302,"z","sampling w/o coordinates","shannon_index"
650.935,2.71786736846302,"z","sampling w/o coordinates","shannon_index"
674.3385,2.71878402005883,"z","sampling w/o coordinates","shannon_index"
697.742,2.71578170023246,"z","sampling w/o coordinates","shannon_index"
721.1455,2.71309401162689,"z","sampling w/o coordinates","shannon_index"
744.549,2.71177527182733,"z","sampling w/o coordinates","shannon_index"
767.9525,2.70692829098649,"z","sampling w/o coordinates","shannon_index"
791.356,2.70313730170279,"z","sampling w/o coordinates","shannon_index"
814.7595,2.69475758660191,"z","sampling w/o coordinates","shannon_index"
838.163,2.69513841191046,"z","sampling w/o coordinates","shannon_index"
861.5665,2.69551111326902,"z","sampling w/o coordinates","shannon_index"
884.97,2.69770841070531,"z","sampling w/o coordinates","shannon_index"
908.3735,2.69770841070531,"z","sampling w/o coordinates","shannon_index"
931.777,2.69770841070531,"z","sampling w/o coordinates","shannon_index"
955.1805,2.69763020733722,"z","sampling w/o coordinates","shannon_index"
978.584,2.70028108947598,"z","sampling w/o coordinates","shannon_index"
1001.9875,2.71813319756396,"z","sampling w/o coordinates","shannon_index"
1025.391,2.71830959291021,"z","sampling w/o coordinates","shannon_index"
1048.7945,2.71830959291021,"z","sampling w/o coordinates","shannon_index"
1072.198,2.71796220412927,"z","sampling w/o coordinates","shannon_index"
1095.6015,2.71994016814632,"z","sampling w/o coordinates","shannon_index"
1119.005,2.71934656145662,"z","sampling w/o coordinates","shannon_index"
1142.4085,2.71934656145662,"z","sampling w/o coordinates","shannon_index"
1165.812,2.71934656145662,"z","sampling w/o coordinates","shannon_index"
1189.2155,2.71934656145662,"z","sampling w/o coordinates","shannon_index"
1212.619,2.71934656145662,"z","sampling w/o coordinates","shannon_index"
1236.0225,2.71934656145662,"z","sampling w/o coordinates","shannon_index"
1259.426,2.71934656145662,"z","sampling w/o coordinates","shannon_index"
1282.8295,2.71765038057384,"z","sampling w/o coordinates","shannon_index"
1306.233,2.71765038057384,"z","sampling w/o coordinates","shannon_index"
1329.6365,2.71765038057384,"z","sampling w/o coordinates","shannon_index"
1353.04,2.71765038057384,"z","sampling w/o coordinates","shannon_index"
1376.4435,2.71765038057384,"z","sampling w/o coordinates","shannon_index"
1399.847,2.7006991385778,"z","sampling w/o coordinates","shannon_index"
