"moos_cover","yhat","predictors","model","index"
0,0.535714693505455,"moos_cover","sampling w/ coordinates","k_index"
1,0.574115558906838,"moos_cover","sampling w/ coordinates","k_index"
2,0.431467715969238,"moos_cover","sampling w/ coordinates","k_index"
3,0.431467715969238,"moos_cover","sampling w/ coordinates","k_index"
