"wd_m","yhat","predictors","model","index"
0.08,0.546955599654992,"wd_m","v + wd w/ coordinates","k_index"
0.099,0.54686186959178,"wd_m","v + wd w/ coordinates","k_index"
0.118,0.545727018411134,"wd_m","v + wd w/ coordinates","k_index"
0.137,0.546515422858309,"wd_m","v + wd w/ coordinates","k_index"
0.156,0.547220204222613,"wd_m","v + wd w/ coordinates","k_index"
0.175,0.548409098967078,"wd_m","v + wd w/ coordinates","k_index"
0.194,0.549305862619992,"wd_m","v + wd w/ coordinates","k_index"
0.213,0.549364202871169,"wd_m","v + wd w/ coordinates","k_index"
0.232,0.543693099261895,"wd_m","v + wd w/ coordinates","k_index"
0.251,0.549481218294571,"wd_m","v + wd w/ coordinates","k_index"
0.27,0.544738852530644,"wd_m","v + wd w/ coordinates","k_index"
0.289,0.541737469662292,"wd_m","v + wd w/ coordinates","k_index"
0.308,0.540686312779259,"wd_m","v + wd w/ coordinates","k_index"
0.327,0.540047705366661,"wd_m","v + wd w/ coordinates","k_index"
0.346,0.542650905882833,"wd_m","v + wd w/ coordinates","k_index"
0.365,0.538373771033085,"wd_m","v + wd w/ coordinates","k_index"
0.384,0.537931192469185,"wd_m","v + wd w/ coordinates","k_index"
0.403,0.534531038247482,"wd_m","v + wd w/ coordinates","k_index"
0.422,0.528904935859611,"wd_m","v + wd w/ coordinates","k_index"
0.441,0.52351093228009,"wd_m","v + wd w/ coordinates","k_index"
0.46,0.520751955628749,"wd_m","v + wd w/ coordinates","k_index"
0.479,0.519286718415335,"wd_m","v + wd w/ coordinates","k_index"
0.498,0.520628405889226,"wd_m","v + wd w/ coordinates","k_index"
0.517,0.517399400941422,"wd_m","v + wd w/ coordinates","k_index"
0.536,0.516351232143462,"wd_m","v + wd w/ coordinates","k_index"
0.555,0.513654191619881,"wd_m","v + wd w/ coordinates","k_index"
0.574,0.512838405080719,"wd_m","v + wd w/ coordinates","k_index"
0.593,0.51107461919713,"wd_m","v + wd w/ coordinates","k_index"
0.612,0.509523965194107,"wd_m","v + wd w/ coordinates","k_index"
0.631,0.510053323266819,"wd_m","v + wd w/ coordinates","k_index"
0.65,0.509407716734785,"wd_m","v + wd w/ coordinates","k_index"
0.669,0.508680366293485,"wd_m","v + wd w/ coordinates","k_index"
0.688,0.508705568000871,"wd_m","v + wd w/ coordinates","k_index"
0.707,0.508403075164887,"wd_m","v + wd w/ coordinates","k_index"
0.726,0.507435643656281,"wd_m","v + wd w/ coordinates","k_index"
0.745,0.504709299910802,"wd_m","v + wd w/ coordinates","k_index"
0.764,0.503740198092286,"wd_m","v + wd w/ coordinates","k_index"
0.783,0.500499327709243,"wd_m","v + wd w/ coordinates","k_index"
0.802,0.498462060732818,"wd_m","v + wd w/ coordinates","k_index"
0.821,0.497486678829163,"wd_m","v + wd w/ coordinates","k_index"
0.84,0.497376108705091,"wd_m","v + wd w/ coordinates","k_index"
0.859,0.497376108705091,"wd_m","v + wd w/ coordinates","k_index"
0.878,0.497392412944481,"wd_m","v + wd w/ coordinates","k_index"
0.897,0.497363830166639,"wd_m","v + wd w/ coordinates","k_index"
0.916,0.497285678473683,"wd_m","v + wd w/ coordinates","k_index"
0.935,0.497285678473683,"wd_m","v + wd w/ coordinates","k_index"
0.954,0.497285678473683,"wd_m","v + wd w/ coordinates","k_index"
0.973,0.497549287520328,"wd_m","v + wd w/ coordinates","k_index"
0.992,0.497681043084692,"wd_m","v + wd w/ coordinates","k_index"
1.011,0.497681043084692,"wd_m","v + wd w/ coordinates","k_index"
1.03,0.497681043084692,"wd_m","v + wd w/ coordinates","k_index"
