"q_during","yhat","predictors","model","index"
2.3,0.530904890988894,"q_during","all predictors w/ coordinates","k_index"
7.43076923076923,0.530680960771276,"q_during","all predictors w/ coordinates","k_index"
12.5615384615385,0.53115893660807,"q_during","all predictors w/ coordinates","k_index"
17.6923076923077,0.529915058725118,"q_during","all predictors w/ coordinates","k_index"
22.8230769230769,0.529728775832325,"q_during","all predictors w/ coordinates","k_index"
27.9538461538462,0.52946723253784,"q_during","all predictors w/ coordinates","k_index"
33.0846153846154,0.52946723253784,"q_during","all predictors w/ coordinates","k_index"
38.2153846153846,0.529335464506831,"q_during","all predictors w/ coordinates","k_index"
43.3461538461538,0.529300403756425,"q_during","all predictors w/ coordinates","k_index"
48.4769230769231,0.530772301847297,"q_during","all predictors w/ coordinates","k_index"
53.6076923076923,0.532676516775868,"q_during","all predictors w/ coordinates","k_index"
58.7384615384615,0.532676516775868,"q_during","all predictors w/ coordinates","k_index"
63.8692307692308,0.532676516775868,"q_during","all predictors w/ coordinates","k_index"
69,0.532676516775868,"q_during","all predictors w/ coordinates","k_index"
