"wd_m","yhat","predictors","model","index"
0.08,0.535976649410483,"wd_m","sampling w/o coordinates","k_index"
0.099,0.535976649410483,"wd_m","sampling w/o coordinates","k_index"
0.118,0.540676219415837,"wd_m","sampling w/o coordinates","k_index"
0.137,0.551654765031476,"wd_m","sampling w/o coordinates","k_index"
0.156,0.555838436644146,"wd_m","sampling w/o coordinates","k_index"
0.175,0.557294188310271,"wd_m","sampling w/o coordinates","k_index"
0.194,0.562984609301539,"wd_m","sampling w/o coordinates","k_index"
0.213,0.563453716374394,"wd_m","sampling w/o coordinates","k_index"
0.232,0.559244061779717,"wd_m","sampling w/o coordinates","k_index"
0.251,0.56049571969155,"wd_m","sampling w/o coordinates","k_index"
0.27,0.562153101021397,"wd_m","sampling w/o coordinates","k_index"
0.289,0.562927789608206,"wd_m","sampling w/o coordinates","k_index"
0.308,0.562892420730297,"wd_m","sampling w/o coordinates","k_index"
0.327,0.561335778160804,"wd_m","sampling w/o coordinates","k_index"
0.346,0.562593855881605,"wd_m","sampling w/o coordinates","k_index"
0.365,0.562428701884937,"wd_m","sampling w/o coordinates","k_index"
0.384,0.563067129934611,"wd_m","sampling w/o coordinates","k_index"
0.403,0.558079515192388,"wd_m","sampling w/o coordinates","k_index"
0.422,0.556142598768507,"wd_m","sampling w/o coordinates","k_index"
0.441,0.551359608715427,"wd_m","sampling w/o coordinates","k_index"
0.46,0.545067111057216,"wd_m","sampling w/o coordinates","k_index"
0.479,0.544645777701036,"wd_m","sampling w/o coordinates","k_index"
0.498,0.544753699253003,"wd_m","sampling w/o coordinates","k_index"
0.517,0.531177890851446,"wd_m","sampling w/o coordinates","k_index"
0.536,0.524003429095382,"wd_m","sampling w/o coordinates","k_index"
0.555,0.523209542845902,"wd_m","sampling w/o coordinates","k_index"
0.574,0.521352192791908,"wd_m","sampling w/o coordinates","k_index"
0.593,0.522650681058134,"wd_m","sampling w/o coordinates","k_index"
0.612,0.522732144734566,"wd_m","sampling w/o coordinates","k_index"
0.631,0.524868607251109,"wd_m","sampling w/o coordinates","k_index"
0.65,0.521296568592821,"wd_m","sampling w/o coordinates","k_index"
0.669,0.521296568592821,"wd_m","sampling w/o coordinates","k_index"
0.688,0.52180265446288,"wd_m","sampling w/o coordinates","k_index"
0.707,0.519836126408283,"wd_m","sampling w/o coordinates","k_index"
0.726,0.517034059687369,"wd_m","sampling w/o coordinates","k_index"
0.745,0.518669457809217,"wd_m","sampling w/o coordinates","k_index"
0.764,0.518669457809217,"wd_m","sampling w/o coordinates","k_index"
0.783,0.518669457809217,"wd_m","sampling w/o coordinates","k_index"
0.802,0.513642632604941,"wd_m","sampling w/o coordinates","k_index"
0.821,0.513642632604941,"wd_m","sampling w/o coordinates","k_index"
0.84,0.497894222267728,"wd_m","sampling w/o coordinates","k_index"
0.859,0.497894222267728,"wd_m","sampling w/o coordinates","k_index"
0.878,0.497894222267728,"wd_m","sampling w/o coordinates","k_index"
0.897,0.497894222267728,"wd_m","sampling w/o coordinates","k_index"
0.916,0.497894222267728,"wd_m","sampling w/o coordinates","k_index"
0.935,0.503153746272775,"wd_m","sampling w/o coordinates","k_index"
0.954,0.503153746272775,"wd_m","sampling w/o coordinates","k_index"
0.973,0.503153746272775,"wd_m","sampling w/o coordinates","k_index"
0.992,0.503153746272775,"wd_m","sampling w/o coordinates","k_index"
1.011,0.503153746272775,"wd_m","sampling w/o coordinates","k_index"
1.03,0.503153746272775,"wd_m","sampling w/o coordinates","k_index"
