"sub_type_int","yhat","predictors","model","index"
0,0.189893086449519,"sub_type","all predictors w/ coordinates","rel_abundance"
1,0.192406655454895,"sub_type","all predictors w/ coordinates","rel_abundance"
2,0.194789314489386,"sub_type","all predictors w/ coordinates","rel_abundance"
3,0.193245893554432,"sub_type","all predictors w/ coordinates","rel_abundance"
