"q_before","yhat","predictors","model","index"
2.3,0.529987064451005,"q_before","all predictors w/ coordinates","k_index"
7.43076923076923,0.530538448825769,"q_before","all predictors w/ coordinates","k_index"
12.5615384615385,0.530974981980623,"q_before","all predictors w/ coordinates","k_index"
17.6923076923077,0.531208495406483,"q_before","all predictors w/ coordinates","k_index"
22.8230769230769,0.531138711821598,"q_before","all predictors w/ coordinates","k_index"
27.9538461538462,0.530935282267116,"q_before","all predictors w/ coordinates","k_index"
33.0846153846154,0.530935282267116,"q_before","all predictors w/ coordinates","k_index"
38.2153846153846,0.530935282267116,"q_before","all predictors w/ coordinates","k_index"
43.3461538461538,0.53084184826789,"q_before","all predictors w/ coordinates","k_index"
48.4769230769231,0.531685665807798,"q_before","all predictors w/ coordinates","k_index"
53.6076923076923,0.53328313933367,"q_before","all predictors w/ coordinates","k_index"
58.7384615384615,0.53328313933367,"q_before","all predictors w/ coordinates","k_index"
63.8692307692308,0.53328313933367,"q_before","all predictors w/ coordinates","k_index"
69,0.53328313933367,"q_before","all predictors w/ coordinates","k_index"
