"y","yhat","predictors","model","index"
1118905.656,2.37680185788805,"y","all predictors w/ coordinates","shannon_index"
1121771.19458,2.50452800906886,"y","all predictors w/ coordinates","shannon_index"
1124636.73316,2.50853279083094,"y","all predictors w/ coordinates","shannon_index"
1127502.27174,2.5090292587214,"y","all predictors w/ coordinates","shannon_index"
1130367.81032,2.51309360211418,"y","all predictors w/ coordinates","shannon_index"
1133233.3489,2.51309360211418,"y","all predictors w/ coordinates","shannon_index"
1136098.88748,2.51403174943005,"y","all predictors w/ coordinates","shannon_index"
1138964.42606,2.51403174943005,"y","all predictors w/ coordinates","shannon_index"
1141829.96464,2.51403174943005,"y","all predictors w/ coordinates","shannon_index"
1144695.50322,2.51403174943005,"y","all predictors w/ coordinates","shannon_index"
1147561.0418,2.514852323126,"y","all predictors w/ coordinates","shannon_index"
1150426.58038,2.51598646545658,"y","all predictors w/ coordinates","shannon_index"
1153292.11896,2.517092197326,"y","all predictors w/ coordinates","shannon_index"
1156157.65754,2.517092197326,"y","all predictors w/ coordinates","shannon_index"
1159023.19612,2.51707816598819,"y","all predictors w/ coordinates","shannon_index"
1161888.7347,2.51707816598819,"y","all predictors w/ coordinates","shannon_index"
1164754.27328,2.51707816598819,"y","all predictors w/ coordinates","shannon_index"
1167619.81186,2.51707816598819,"y","all predictors w/ coordinates","shannon_index"
1170485.35044,2.51793033354723,"y","all predictors w/ coordinates","shannon_index"
1173350.88902,2.51793033354723,"y","all predictors w/ coordinates","shannon_index"
1176216.4276,2.51765173288528,"y","all predictors w/ coordinates","shannon_index"
1179081.96618,2.51765173288528,"y","all predictors w/ coordinates","shannon_index"
1181947.50476,2.52074082805574,"y","all predictors w/ coordinates","shannon_index"
1184813.04334,2.51886630095146,"y","all predictors w/ coordinates","shannon_index"
1187678.58192,2.52573258396164,"y","all predictors w/ coordinates","shannon_index"
1190544.1205,2.52578439292059,"y","all predictors w/ coordinates","shannon_index"
1193409.65908,2.52564147759287,"y","all predictors w/ coordinates","shannon_index"
1196275.19766,2.52140340966699,"y","all predictors w/ coordinates","shannon_index"
1199140.73624,2.51134877485096,"y","all predictors w/ coordinates","shannon_index"
1202006.27482,2.51457645629774,"y","all predictors w/ coordinates","shannon_index"
1204871.8134,2.5346144496406,"y","all predictors w/ coordinates","shannon_index"
1207737.35198,2.5346144496406,"y","all predictors w/ coordinates","shannon_index"
1210602.89056,2.5346144496406,"y","all predictors w/ coordinates","shannon_index"
1213468.42914,2.5346144496406,"y","all predictors w/ coordinates","shannon_index"
1216333.96772,2.5346144496406,"y","all predictors w/ coordinates","shannon_index"
1219199.5063,2.5346144496406,"y","all predictors w/ coordinates","shannon_index"
1222065.04488,2.5346144496406,"y","all predictors w/ coordinates","shannon_index"
1224930.58346,2.53511247186051,"y","all predictors w/ coordinates","shannon_index"
1227796.12204,2.53634581622284,"y","all predictors w/ coordinates","shannon_index"
1230661.66062,2.53984484242848,"y","all predictors w/ coordinates","shannon_index"
1233527.1992,2.54093358607279,"y","all predictors w/ coordinates","shannon_index"
1236392.73778,2.54093358607279,"y","all predictors w/ coordinates","shannon_index"
1239258.27636,2.54093358607279,"y","all predictors w/ coordinates","shannon_index"
1242123.81494,2.54093358607279,"y","all predictors w/ coordinates","shannon_index"
1244989.35352,2.54093358607279,"y","all predictors w/ coordinates","shannon_index"
1247854.8921,2.54093358607279,"y","all predictors w/ coordinates","shannon_index"
1250720.43068,2.54093358607279,"y","all predictors w/ coordinates","shannon_index"
1253585.96926,2.54088771300686,"y","all predictors w/ coordinates","shannon_index"
1256451.50784,2.54088771300686,"y","all predictors w/ coordinates","shannon_index"
1259317.04642,2.54088771300686,"y","all predictors w/ coordinates","shannon_index"
1262182.585,2.54066544058891,"y","all predictors w/ coordinates","shannon_index"
