"z","yhat","predictors","model","index"
229.672,0.520097776895506,"z","sampling w/ coordinates","k_index"
253.0755,0.534270258565335,"z","sampling w/ coordinates","k_index"
276.479,0.536834002604443,"z","sampling w/ coordinates","k_index"
299.8825,0.537283202976092,"z","sampling w/ coordinates","k_index"
323.286,0.537283202976092,"z","sampling w/ coordinates","k_index"
346.6895,0.537346375160907,"z","sampling w/ coordinates","k_index"
370.093,0.537983361977807,"z","sampling w/ coordinates","k_index"
393.4965,0.538053300621975,"z","sampling w/ coordinates","k_index"
416.9,0.538115142707697,"z","sampling w/ coordinates","k_index"
440.3035,0.538115142707697,"z","sampling w/ coordinates","k_index"
463.707,0.537895190075162,"z","sampling w/ coordinates","k_index"
487.1105,0.537199714675464,"z","sampling w/ coordinates","k_index"
510.514,0.537833020471684,"z","sampling w/ coordinates","k_index"
533.9175,0.538233093169802,"z","sampling w/ coordinates","k_index"
557.321,0.537807290955496,"z","sampling w/ coordinates","k_index"
580.7245,0.537741810483486,"z","sampling w/ coordinates","k_index"
604.128,0.52856606373128,"z","sampling w/ coordinates","k_index"
627.5315,0.528316823068986,"z","sampling w/ coordinates","k_index"
650.935,0.528330102543236,"z","sampling w/ coordinates","k_index"
674.3385,0.527829783985796,"z","sampling w/ coordinates","k_index"
697.742,0.526866394469771,"z","sampling w/ coordinates","k_index"
721.1455,0.526410003815662,"z","sampling w/ coordinates","k_index"
744.549,0.526503307908388,"z","sampling w/ coordinates","k_index"
767.9525,0.526503307908388,"z","sampling w/ coordinates","k_index"
791.356,0.525785955706649,"z","sampling w/ coordinates","k_index"
814.7595,0.525888359679435,"z","sampling w/ coordinates","k_index"
838.163,0.52659269920252,"z","sampling w/ coordinates","k_index"
861.5665,0.52659269920252,"z","sampling w/ coordinates","k_index"
884.97,0.526703904080985,"z","sampling w/ coordinates","k_index"
908.3735,0.526703904080985,"z","sampling w/ coordinates","k_index"
931.777,0.526703904080985,"z","sampling w/ coordinates","k_index"
955.1805,0.526703904080985,"z","sampling w/ coordinates","k_index"
978.584,0.526662519670565,"z","sampling w/ coordinates","k_index"
1001.9875,0.52704211360722,"z","sampling w/ coordinates","k_index"
1025.391,0.52704211360722,"z","sampling w/ coordinates","k_index"
1048.7945,0.52704211360722,"z","sampling w/ coordinates","k_index"
1072.198,0.52704211360722,"z","sampling w/ coordinates","k_index"
1095.6015,0.526548791300512,"z","sampling w/ coordinates","k_index"
1119.005,0.527243885828712,"z","sampling w/ coordinates","k_index"
1142.4085,0.527243885828712,"z","sampling w/ coordinates","k_index"
1165.812,0.527199274494087,"z","sampling w/ coordinates","k_index"
1189.2155,0.527199274494087,"z","sampling w/ coordinates","k_index"
1212.619,0.527199274494087,"z","sampling w/ coordinates","k_index"
1236.0225,0.527199274494087,"z","sampling w/ coordinates","k_index"
1259.426,0.527199274494087,"z","sampling w/ coordinates","k_index"
1282.8295,0.529189287847981,"z","sampling w/ coordinates","k_index"
1306.233,0.529189287847981,"z","sampling w/ coordinates","k_index"
1329.6365,0.529189287847981,"z","sampling w/ coordinates","k_index"
1353.04,0.529189287847981,"z","sampling w/ coordinates","k_index"
1376.4435,0.529189287847981,"z","sampling w/ coordinates","k_index"
1399.847,0.533222502440301,"z","sampling w/ coordinates","k_index"
