"wd_m","yhat","predictors","model","index"
0.08,2.40840333548409,"wd_m","v + wd w/ coordinates","shannon_index"
0.099,2.41469266417402,"wd_m","v + wd w/ coordinates","shannon_index"
0.118,2.41997378567855,"wd_m","v + wd w/ coordinates","shannon_index"
0.137,2.55978591657347,"wd_m","v + wd w/ coordinates","shannon_index"
0.156,2.60131909822424,"wd_m","v + wd w/ coordinates","shannon_index"
0.175,2.60573718848604,"wd_m","v + wd w/ coordinates","shannon_index"
0.194,2.61290603172448,"wd_m","v + wd w/ coordinates","shannon_index"
0.213,2.63000640921571,"wd_m","v + wd w/ coordinates","shannon_index"
0.232,2.48502965459759,"wd_m","v + wd w/ coordinates","shannon_index"
0.251,2.50659725442529,"wd_m","v + wd w/ coordinates","shannon_index"
0.27,2.49150063359627,"wd_m","v + wd w/ coordinates","shannon_index"
0.289,2.49549124355393,"wd_m","v + wd w/ coordinates","shannon_index"
0.308,2.49392599646968,"wd_m","v + wd w/ coordinates","shannon_index"
0.327,2.48977355576224,"wd_m","v + wd w/ coordinates","shannon_index"
0.346,2.53445848339686,"wd_m","v + wd w/ coordinates","shannon_index"
0.365,2.46310874592099,"wd_m","v + wd w/ coordinates","shannon_index"
0.384,2.46810641288067,"wd_m","v + wd w/ coordinates","shannon_index"
0.403,2.42181885055389,"wd_m","v + wd w/ coordinates","shannon_index"
0.422,2.50377401681962,"wd_m","v + wd w/ coordinates","shannon_index"
0.441,2.54334123115297,"wd_m","v + wd w/ coordinates","shannon_index"
0.46,2.52017453975148,"wd_m","v + wd w/ coordinates","shannon_index"
0.479,2.51477901140849,"wd_m","v + wd w/ coordinates","shannon_index"
0.498,2.52411089851348,"wd_m","v + wd w/ coordinates","shannon_index"
0.517,2.50313077425515,"wd_m","v + wd w/ coordinates","shannon_index"
0.536,2.49365850331055,"wd_m","v + wd w/ coordinates","shannon_index"
0.555,2.47791354937686,"wd_m","v + wd w/ coordinates","shannon_index"
0.574,2.47941840302061,"wd_m","v + wd w/ coordinates","shannon_index"
0.593,2.46555468191703,"wd_m","v + wd w/ coordinates","shannon_index"
0.612,2.46873024561339,"wd_m","v + wd w/ coordinates","shannon_index"
0.631,2.56997960985259,"wd_m","v + wd w/ coordinates","shannon_index"
0.65,2.57078724630453,"wd_m","v + wd w/ coordinates","shannon_index"
0.669,2.56868738267157,"wd_m","v + wd w/ coordinates","shannon_index"
0.688,2.66010086265979,"wd_m","v + wd w/ coordinates","shannon_index"
0.707,2.66808812430611,"wd_m","v + wd w/ coordinates","shannon_index"
0.726,2.66544340385331,"wd_m","v + wd w/ coordinates","shannon_index"
0.745,2.57159819647118,"wd_m","v + wd w/ coordinates","shannon_index"
0.764,2.50546139699441,"wd_m","v + wd w/ coordinates","shannon_index"
0.783,2.50400996208191,"wd_m","v + wd w/ coordinates","shannon_index"
0.802,2.47730860058908,"wd_m","v + wd w/ coordinates","shannon_index"
0.821,2.46963709979146,"wd_m","v + wd w/ coordinates","shannon_index"
0.84,2.46590079201592,"wd_m","v + wd w/ coordinates","shannon_index"
0.859,2.43540019486789,"wd_m","v + wd w/ coordinates","shannon_index"
0.878,2.3921066660572,"wd_m","v + wd w/ coordinates","shannon_index"
0.897,2.37614034502595,"wd_m","v + wd w/ coordinates","shannon_index"
0.916,2.3650024720916,"wd_m","v + wd w/ coordinates","shannon_index"
0.935,2.3650024720916,"wd_m","v + wd w/ coordinates","shannon_index"
0.954,2.3650024720916,"wd_m","v + wd w/ coordinates","shannon_index"
0.973,2.3650024720916,"wd_m","v + wd w/ coordinates","shannon_index"
0.992,2.40931915767767,"wd_m","v + wd w/ coordinates","shannon_index"
1.011,2.40931915767767,"wd_m","v + wd w/ coordinates","shannon_index"
1.03,2.40931915767767,"wd_m","v + wd w/ coordinates","shannon_index"
