"clog_3_class_int","yhat","predictors","model","index"
0,2.66819085189801,"clog_3_class","all predictors w/o coordinates","shannon_index"
1,2.6861518089435,"clog_3_class","all predictors w/o coordinates","shannon_index"
2,2.68562654332793,"clog_3_class","all predictors w/o coordinates","shannon_index"
