"velocity","yhat","predictors","model","index"
0.01,768.615368388562,"velocity","all predictors w/o coordinates","abundance"
0.0478,758.00064699198,"velocity","all predictors w/o coordinates","abundance"
0.0856,755.33246751763,"velocity","all predictors w/o coordinates","abundance"
0.1234,757.206725367871,"velocity","all predictors w/o coordinates","abundance"
0.1612,747.444245364421,"velocity","all predictors w/o coordinates","abundance"
0.199,746.85713183785,"velocity","all predictors w/o coordinates","abundance"
0.2368,746.803674108382,"velocity","all predictors w/o coordinates","abundance"
0.2746,745.734455871667,"velocity","all predictors w/o coordinates","abundance"
0.3124,747.669308166353,"velocity","all predictors w/o coordinates","abundance"
0.3502,746.099074854978,"velocity","all predictors w/o coordinates","abundance"
0.388,743.597764416745,"velocity","all predictors w/o coordinates","abundance"
0.4258,743.313101856359,"velocity","all predictors w/o coordinates","abundance"
0.4636,743.967319247663,"velocity","all predictors w/o coordinates","abundance"
0.5014,742.11818481012,"velocity","all predictors w/o coordinates","abundance"
0.5392,737.301824113087,"velocity","all predictors w/o coordinates","abundance"
0.577,733.688237518884,"velocity","all predictors w/o coordinates","abundance"
0.6148,733.116777132411,"velocity","all predictors w/o coordinates","abundance"
0.6526,730.44230880943,"velocity","all predictors w/o coordinates","abundance"
0.6904,726.286239192453,"velocity","all predictors w/o coordinates","abundance"
0.7282,725.708039192452,"velocity","all predictors w/o coordinates","abundance"
0.766,725.35641175974,"velocity","all predictors w/o coordinates","abundance"
0.8038,728.345974561673,"velocity","all predictors w/o coordinates","abundance"
0.8416,729.003721614813,"velocity","all predictors w/o coordinates","abundance"
0.8794,728.507134899837,"velocity","all predictors w/o coordinates","abundance"
0.9172,728.207546735586,"velocity","all predictors w/o coordinates","abundance"
0.955,728.06690776043,"velocity","all predictors w/o coordinates","abundance"
0.9928,727.59272986188,"velocity","all predictors w/o coordinates","abundance"
1.0306,727.885200876372,"velocity","all predictors w/o coordinates","abundance"
1.0684,728.235780241452,"velocity","all predictors w/o coordinates","abundance"
1.1062,727.442163937104,"velocity","all predictors w/o coordinates","abundance"
1.144,727.620726739036,"velocity","all predictors w/o coordinates","abundance"
1.1818,727.836676014399,"velocity","all predictors w/o coordinates","abundance"
1.2196,728.406111400872,"velocity","all predictors w/o coordinates","abundance"
1.2574,728.379314299423,"velocity","all predictors w/o coordinates","abundance"
1.2952,728.379314299423,"velocity","all predictors w/o coordinates","abundance"
1.333,729.120056932273,"velocity","all predictors w/o coordinates","abundance"
1.3708,729.243187367056,"velocity","all predictors w/o coordinates","abundance"
1.4086,729.243187367056,"velocity","all predictors w/o coordinates","abundance"
1.4464,729.274332294592,"velocity","all predictors w/o coordinates","abundance"
1.4842,729.325241714882,"velocity","all predictors w/o coordinates","abundance"
1.522,729.325241714882,"velocity","all predictors w/o coordinates","abundance"
1.5598,729.95397359894,"velocity","all predictors w/o coordinates","abundance"
1.5976,729.95397359894,"velocity","all predictors w/o coordinates","abundance"
1.6354,729.98284859894,"velocity","all predictors w/o coordinates","abundance"
1.6732,729.98284859894,"velocity","all predictors w/o coordinates","abundance"
1.711,729.98284859894,"velocity","all predictors w/o coordinates","abundance"
1.7488,729.98284859894,"velocity","all predictors w/o coordinates","abundance"
1.7866,729.98284859894,"velocity","all predictors w/o coordinates","abundance"
1.8244,729.98284859894,"velocity","all predictors w/o coordinates","abundance"
1.8622,729.98284859894,"velocity","all predictors w/o coordinates","abundance"
1.9,729.98284859894,"velocity","all predictors w/o coordinates","abundance"
