"clog_3_class_int","yhat","predictors","model","index"
0,2.66552668473984,"clog_3_class","sampling w/o coordinates","shannon_index"
1,2.70856452449583,"clog_3_class","sampling w/o coordinates","shannon_index"
2,2.68391875125678,"clog_3_class","sampling w/o coordinates","shannon_index"
