"dist_w","yhat","predictors","model","index"
0.2,807.236407363288,"dist_w","all predictors w/o coordinates","abundance"
0.826,786.041732963171,"dist_w","all predictors w/o coordinates","abundance"
1.452,783.237440801468,"dist_w","all predictors w/o coordinates","abundance"
2.078,767.318273402844,"dist_w","all predictors w/o coordinates","abundance"
2.704,746.587242559734,"dist_w","all predictors w/o coordinates","abundance"
3.33,742.013414980368,"dist_w","all predictors w/o coordinates","abundance"
3.956,734.903508504115,"dist_w","all predictors w/o coordinates","abundance"
4.582,732.325940992038,"dist_w","all predictors w/o coordinates","abundance"
5.208,730.826198730133,"dist_w","all predictors w/o coordinates","abundance"
5.834,730.703151507911,"dist_w","all predictors w/o coordinates","abundance"
6.46,729.571440414053,"dist_w","all predictors w/o coordinates","abundance"
7.086,728.363935427856,"dist_w","all predictors w/o coordinates","abundance"
7.712,729.474019879515,"dist_w","all predictors w/o coordinates","abundance"
8.338,727.245584458535,"dist_w","all predictors w/o coordinates","abundance"
8.964,723.050271328791,"dist_w","all predictors w/o coordinates","abundance"
9.59,719.140892136244,"dist_w","all predictors w/o coordinates","abundance"
10.216,715.885606654878,"dist_w","all predictors w/o coordinates","abundance"
10.842,713.886357217879,"dist_w","all predictors w/o coordinates","abundance"
11.468,712.540378629197,"dist_w","all predictors w/o coordinates","abundance"
12.094,712.285455923883,"dist_w","all predictors w/o coordinates","abundance"
12.72,712.489083701661,"dist_w","all predictors w/o coordinates","abundance"
13.346,712.104745175091,"dist_w","all predictors w/o coordinates","abundance"
13.972,712.519484305526,"dist_w","all predictors w/o coordinates","abundance"
14.598,712.89512379828,"dist_w","all predictors w/o coordinates","abundance"
15.224,712.752226587559,"dist_w","all predictors w/o coordinates","abundance"
15.85,712.262236249395,"dist_w","all predictors w/o coordinates","abundance"
16.476,710.758226829105,"dist_w","all predictors w/o coordinates","abundance"
17.102,710.70885774698,"dist_w","all predictors w/o coordinates","abundance"
17.728,711.190085731797,"dist_w","all predictors w/o coordinates","abundance"
18.354,711.440866770444,"dist_w","all predictors w/o coordinates","abundance"
18.98,711.522328726966,"dist_w","all predictors w/o coordinates","abundance"
19.606,710.735859955399,"dist_w","all predictors w/o coordinates","abundance"
20.232,711.551382177622,"dist_w","all predictors w/o coordinates","abundance"
20.858,711.736555124481,"dist_w","all predictors w/o coordinates","abundance"
21.484,711.736555124481,"dist_w","all predictors w/o coordinates","abundance"
22.11,712.407217598602,"dist_w","all predictors w/o coordinates","abundance"
22.736,713.806606986267,"dist_w","all predictors w/o coordinates","abundance"
23.362,713.806606986267,"dist_w","all predictors w/o coordinates","abundance"
23.988,713.807164957282,"dist_w","all predictors w/o coordinates","abundance"
24.614,713.807164957282,"dist_w","all predictors w/o coordinates","abundance"
25.24,713.807164957282,"dist_w","all predictors w/o coordinates","abundance"
25.866,713.807164957282,"dist_w","all predictors w/o coordinates","abundance"
26.492,713.807164957282,"dist_w","all predictors w/o coordinates","abundance"
27.118,713.807164957282,"dist_w","all predictors w/o coordinates","abundance"
27.744,713.807164957282,"dist_w","all predictors w/o coordinates","abundance"
28.37,713.807164957282,"dist_w","all predictors w/o coordinates","abundance"
28.996,713.807164957282,"dist_w","all predictors w/o coordinates","abundance"
29.622,713.807164957282,"dist_w","all predictors w/o coordinates","abundance"
30.248,713.807164957282,"dist_w","all predictors w/o coordinates","abundance"
30.874,713.807164957282,"dist_w","all predictors w/o coordinates","abundance"
31.5,713.807164957282,"dist_w","all predictors w/o coordinates","abundance"
