"cpom_cover","yhat","predictors","model","index"
1,0.531636888802167,"cpom_cover","sampling w/ coordinates","k_index"
2,0.535456207624525,"cpom_cover","sampling w/ coordinates","k_index"
3,0.542991143496789,"cpom_cover","sampling w/ coordinates","k_index"
