"velocity","yhat","predictors","model","index"
0.01,2.47671224782434,"velocity","all predictors w/ coordinates","shannon_index"
0.0414,2.49613538220972,"velocity","all predictors w/ coordinates","shannon_index"
0.0728,2.49739967219214,"velocity","all predictors w/ coordinates","shannon_index"
0.1042,2.4990634964952,"velocity","all predictors w/ coordinates","shannon_index"
0.1356,2.49936088523249,"velocity","all predictors w/ coordinates","shannon_index"
0.167,2.50083204136476,"velocity","all predictors w/ coordinates","shannon_index"
0.1984,2.49955794145959,"velocity","all predictors w/ coordinates","shannon_index"
0.2298,2.50039259686083,"velocity","all predictors w/ coordinates","shannon_index"
0.2612,2.5012322514402,"velocity","all predictors w/ coordinates","shannon_index"
0.2926,2.50209622267023,"velocity","all predictors w/ coordinates","shannon_index"
0.324,2.50511192216527,"velocity","all predictors w/ coordinates","shannon_index"
0.3554,2.5067278115235,"velocity","all predictors w/ coordinates","shannon_index"
0.3868,2.50758612108868,"velocity","all predictors w/ coordinates","shannon_index"
0.4182,2.50825217658159,"velocity","all predictors w/ coordinates","shannon_index"
0.4496,2.50651615806173,"velocity","all predictors w/ coordinates","shannon_index"
0.481,2.50820068919491,"velocity","all predictors w/ coordinates","shannon_index"
0.5124,2.510660444405,"velocity","all predictors w/ coordinates","shannon_index"
0.5438,2.51120730919229,"velocity","all predictors w/ coordinates","shannon_index"
0.5752,2.51098281440557,"velocity","all predictors w/ coordinates","shannon_index"
0.6066,2.51065877598846,"velocity","all predictors w/ coordinates","shannon_index"
0.638,2.51112217979474,"velocity","all predictors w/ coordinates","shannon_index"
0.6694,2.51112679117794,"velocity","all predictors w/ coordinates","shannon_index"
0.7008,2.51203114719636,"velocity","all predictors w/ coordinates","shannon_index"
0.7322,2.51257475814903,"velocity","all predictors w/ coordinates","shannon_index"
0.7636,2.51495208319231,"velocity","all predictors w/ coordinates","shannon_index"
0.795,2.51812241797341,"velocity","all predictors w/ coordinates","shannon_index"
0.8264,2.51862087638025,"velocity","all predictors w/ coordinates","shannon_index"
0.8578,2.51936827381175,"velocity","all predictors w/ coordinates","shannon_index"
0.8892,2.51966117135821,"velocity","all predictors w/ coordinates","shannon_index"
0.9206,2.52042250193486,"velocity","all predictors w/ coordinates","shannon_index"
0.952,2.52172918766477,"velocity","all predictors w/ coordinates","shannon_index"
0.9834,2.52164177577264,"velocity","all predictors w/ coordinates","shannon_index"
1.0148,2.52155721555945,"velocity","all predictors w/ coordinates","shannon_index"
1.0462,2.52140358477341,"velocity","all predictors w/ coordinates","shannon_index"
1.0776,2.52128919551753,"velocity","all predictors w/ coordinates","shannon_index"
1.109,2.5209322393097,"velocity","all predictors w/ coordinates","shannon_index"
1.1404,2.52091191720526,"velocity","all predictors w/ coordinates","shannon_index"
1.1718,2.52091191720526,"velocity","all predictors w/ coordinates","shannon_index"
1.2032,2.52091191720526,"velocity","all predictors w/ coordinates","shannon_index"
1.2346,2.52091191720526,"velocity","all predictors w/ coordinates","shannon_index"
1.266,2.52091191720526,"velocity","all predictors w/ coordinates","shannon_index"
1.2974,2.52091191720526,"velocity","all predictors w/ coordinates","shannon_index"
1.3288,2.52091191720526,"velocity","all predictors w/ coordinates","shannon_index"
1.3602,2.52091191720526,"velocity","all predictors w/ coordinates","shannon_index"
1.3916,2.52091191720526,"velocity","all predictors w/ coordinates","shannon_index"
1.423,2.52091191720526,"velocity","all predictors w/ coordinates","shannon_index"
1.4544,2.52091191720526,"velocity","all predictors w/ coordinates","shannon_index"
1.4858,2.52091191720526,"velocity","all predictors w/ coordinates","shannon_index"
1.5172,2.52091191720526,"velocity","all predictors w/ coordinates","shannon_index"
1.5486,2.52091191720526,"velocity","all predictors w/ coordinates","shannon_index"
1.58,2.52091191720526,"velocity","all predictors w/ coordinates","shannon_index"
