"clog_6_class_int","yhat","predictors","model","index"
0,0.531311555558609,"clog_6_class","sampling w/ coordinates","k_index"
1,0.531311555558609,"clog_6_class","sampling w/ coordinates","k_index"
2,0.530589742913704,"clog_6_class","sampling w/ coordinates","k_index"
3,0.530589742913704,"clog_6_class","sampling w/ coordinates","k_index"
4,0.530589742913704,"clog_6_class","sampling w/ coordinates","k_index"
5,0.530589742913704,"clog_6_class","sampling w/ coordinates","k_index"
6,0.530589742913704,"clog_6_class","sampling w/ coordinates","k_index"
